Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6,Time_Numeric
15680,2025-03-14 12:26:35,29.01648,41.10685,640704,40,68,76,30,40,59,76,-113.9,-113.84,-117.61,-121.06,-120.904705609557,-125.567292497966,-104.312533730767,-17,-18.04,-20.76,-24.17,-23.0664987029963,-31.9548274789611,-35.584340283302,-5.2,-6.5,-9.66,-13.32,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955195.521
15681,2025-03-14 12:26:35,29.01648,41.10685,640704,40,68,76,30,40,59,76,-113.583333333333,-114.17,-117.693333333333,-120.962222222222,-120.904705609557,-125.567292497966,-104.312533730767,-16.7266666666667,-18.0877777777778,-20.8266666666667,-23.7388888888889,-23.0463094328438,-31.9548274789611,-35.584340283302,-4.83666666666667,-6.55888888888889,-9.73333333333333,-12.8622222222222,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955195.521
15678,2025-03-14 12:26:35,29.01653,41.10687,643296,40,68,76,30,40,59,76,-113.741666666667,-114.83,-117.59,-121.011111111111,-120.904705609557,-125.567292497966,-104.312533730767,-16.8633333333333,-18.1833333333333,-20.765,-23.9544444444444,-23.0664987029963,-31.9548274789611,-35.584340283302,-5.01833333333333,-6.67666666666667,-9.666,-13.0911111111111,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955195.521
15682,2025-03-14 12:26:35,29.01648,41.10685,640704,40,68,76,30,40,59,76,-113.425,-114.036,-117.57,-120.435555555556,-120.904705609557,-125.567292497966,-104.312533730767,-16.59,-18.156,-20.77,-23.6166666666667,-23.0463094328438,-31.9548274789611,-35.584340283302,-4.655,-6.641,-9.672,-12.7333333333333,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955195.546
15683,2025-03-14 12:26:35,29.01648,41.10685,649988,40,68,76,30,40,59,76,-113.266666666667,-114.232,-117.55,-120.123333333333,-120.884676041262,-125.567292497966,-104.312533730767,-16.4533333333333,-18.272,-20.775,-23.34,-23.0225096925212,-31.9548274789611,-35.584340283302,-4.47333333333333,-6.782,-9.678,-12.44,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955195.582
15684,2025-03-14 12:26:35,29.01648,41.10685,649988,40,68,76,30,40,59,76,-113.108333333333,-114.428,-117.53,-119.811111111111,-120.832168455601,-125.567292497966,-104.31407002842,-16.3166666666667,-18.388,-20.78,-23.0633333333333,-23.0116083066582,-31.9548274789611,-35.584340283302,-4.29166666666667,-6.923,-9.684,-12.1466666666667,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955195.642
15685,2025-03-14 12:26:35,29.01648,41.10685,643296,246,76,59,68,40,59,76,-114.26,-116.655,-125.871374045802,-124.706213996286,-120.924530514958,-125.518419486649,-104.312180886311,-17.51,-20.36,-31.9788549618321,-25.2254523003087,-23.0362561909588,-31.5726745409096,-35.584340283302,-5.75,-9.19,-21.294427480916,-14.3938545321077,-12.1808905325903,-20.8959322448887,-25.7355593228151,1741955195.902
15686,2025-03-14 12:26:35,29.01648,41.10685,643296,246,68,76,30,40,59,76,-114.373333333333,-114.624,-117.51,-119.498888888889,-120.812347398118,-125.567292497966,-104.31407002842,-17.03,-18.504,-20.785,-22.7866666666667,-22.9901670531646,-31.9548274789611,-35.584340283302,-5.10666666666667,-7.064,-9.69,-11.8533333333333,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955195.902
15688,2025-03-14 12:26:36,29.01644,41.10683,649988,246,68,76,30,40,59,76,-114,-114.82,-117.49,-119.186666666667,-120.812347398118,-125.567292497966,-104.31407002842,-16.906,-18.62,-20.79,-22.51,-22.9901670531646,-31.9548274789611,-35.584340283302,-4.892,-7.205,-9.696,-11.56,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.182
15687,2025-03-14 12:26:36,29.01648,41.10685,649988,246,68,76,30,40,59,76,-113.74,-115.016,-117.47,-118.874444444444,-120.812347398118,-125.567292497966,-104.31407002842,-16.302,-18.736,-20.795,-22.2333333333333,-22.9901670531646,-31.9548274789611,-35.584340283302,-4.034,-7.346,-9.702,-11.2666666666667,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.182
15689,2025-03-14 12:26:36,29.01644,41.10683,649988,246,68,76,30,40,59,76,-113.48,-115.212,-117.45,-118.562222222222,-120.812347398118,-125.567292497966,-104.31407002842,-15.698,-18.852,-20.8,-21.9566666666667,-22.9901670531646,-31.9548274789611,-35.584340283302,-3.176,-7.487,-9.708,-10.9733333333333,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.202
15690,2025-03-14 12:26:36,29.01644,41.10683,649988,246,68,76,30,40,59,76,-113.22,-115.408,-117.43,-118.684285714286,-120.812347398118,-125.567292497966,-104.31407002842,-15.094,-18.968,-20.805,-22.2514285714286,-22.9901670531646,-31.9548274789611,-35.584340283302,-2.318,-7.628,-9.714,-11.2828571428571,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.219
15691,2025-03-14 12:26:36,29.01644,41.10683,640704,40,68,76,30,40,59,76,-112.95,-115.8,-117.41,-118.25,-120.812347398118,-125.567292497966,-104.31407002842,-16.18,-19.2,-20.81,-21.68,-22.9901670531646,-31.9548274789611,-35.584340283302,-4.11,-7.91,-9.72,-10.68,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.219
15692,2025-03-14 12:26:36,29.01644,41.10683,640704,40,68,76,30,40,59,76,-113.68,-115.604,-117.307142857143,-118.467142857143,-120.812347398118,-125.567292497966,-104.31407002842,-17.4133333333333,-19.084,-20.7042857142857,-21.9657142857143,-22.9901670531646,-31.9548274789611,-35.584340283302,-5.63,-7.769,-9.60142857142857,-10.9814285714286,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.219
15693,2025-03-14 12:26:36,29.01644,41.10683,640704,40,68,76,30,40,59,76,-114.41,-116.664,-117.204285714286,-118.901428571429,-120.812347398118,-125.567292497966,-104.31407002842,-18.6466666666667,-20.524,-20.5985714285714,-22.5371428571429,-22.953833175169,-31.9548274789611,-35.584340283302,-7.15,-9.37,-9.48285714285714,-11.5842857142857,-11.9963781480993,-21.2568256477525,-25.7355593228151,1741955196.382
15694,2025-03-14 12:26:36,29.01644,41.10683,643296,246,68,76,30,40,59,76,-112.96,-117.096,-117.101428571429,-119.118571428571,-120.812347398118,-125.567292497966,-104.31407002842,-14.49,-21.186,-20.4928571428571,-22.8228571428571,-22.946847215353,-31.9548274789611,-35.584340283302,-1.46,-10.1,-9.36428571428572,-11.8857142857143,-11.9963781480993,-21.2568256477525,-25.7355593228151,1741955196.382
15695,2025-03-14 12:26:36,29.01644,41.10683,643296,246,68,76,30,40,59,76,-112.11,-116.232,-116.998571428571,-119.335714285714,-120.832168455601,-125.567292497966,-104.31407002842,-14.1,-19.862,-20.3871428571429,-23.1085714285714,-22.9682884688465,-31.9548274789611,-35.584340283302,-0.73,-8.64,-9.24571428571429,-12.1871428571429,-11.9963781480993,-21.2568256477525,-25.7355593228151,1741955196.382
15697,2025-03-14 12:26:36,29.0164,41.10681,643296,246,68,76,30,40,59,76,-111.26,-117.42,-116.895714285714,-119.552857142857,-120.884676041262,-125.567292497966,-104.312533730767,-13.71,-21.3825,-20.2814285714286,-23.3942857142857,-22.9791898547095,-31.9548274789611,-35.584340283302,0,-10.28,-9.12714285714286,-12.4885714285714,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.522
15698,2025-03-14 12:26:36,29.0164,41.10681,640704,76,68,30,59,40,59,76,-122.95,-117.96,-120.16,-128.13,-120.924530514958,-125.593215976726,-104.312533730767,-27.51,-22.51,-23.63,-32.69,-22.9917224136734,-31.5228242441638,-35.6782825909943,-16.77,-11.56,-12.76,-22.01,-12.0390350873517,-20.8393552723509,-25.7760715883274,1741955196.522
15696,2025-03-14 12:26:36,29.01644,41.10683,643296,76,68,30,59,40,59,76,-121.1625,-117.528,-120.13,-127.336666666667,-120.924530514958,-125.593215976726,-104.312533730767,-25.29,-21.848,-23.75,-31.19,-22.9917224136734,-31.5228242441638,-35.6782825909943,-14.375,-10.83,-12.8811111111111,-20.4933333333333,-12.0390350873517,-20.8393552723509,-25.7760715883274,1741955196.522
15699,2025-03-14 12:26:36,29.0164,41.10681,640704,76,68,30,59,40,59,76,-119.375,-116.88,-120.1,-124.83,-120.924530514958,-125.593215976726,-104.312533730767,-23.07,-20.255,-23.87,-28.33,-23.0035207675829,-31.5228242441638,-35.621888360225,-11.98,-9,-13.0022222222222,-17.53,-12.0972155141689,-20.8393552723509,-25.7355593228151,1741955196.562
15700,2025-03-14 12:26:36,29.0164,41.10681,640704,40,76,68,30,40,59,76,-115.14,-116.33,-116.69,-119.77,-120.884676041262,-125.567292497966,-104.312533730767,-19.88,-20.7,-20.82,-23.68,-23.006365084678,-31.9548274789611,-35.584340283302,-8.67,-9.57,-9.71,-12.79,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955196.562
15701,2025-03-14 12:26:36,29.0164,41.10681,640704,40,76,68,30,40,59,76,-115.305,-116.4925,-116.677,-119.756363636364,-120.884676041262,-125.567292497966,-104.312533730767,-19.405,-20.53,-20.974,-23.6790909090909,-23.006365084678,-31.9548274789611,-35.584340283302,-8.105,-9.38,-9.873,-12.7909090909091,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955196.562
15702,2025-03-14 12:26:36,29.0164,41.10681,649988,40,76,68,30,40,59,76,-115.47,-116.300833333333,-116.664,-119.742727272727,-120.884676041262,-125.567292497966,-104.312533730767,-18.93,-20.7416666666667,-21.128,-23.6781818181818,-23.006365084678,-31.9548274789611,-35.584340283302,-7.54,-9.61666666666667,-10.036,-12.7918181818182,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955196.743
15703,2025-03-14 12:26:36,29.0164,41.10681,649988,40,76,68,30,40,59,76,-115.635,-116.271666666667,-116.651,-119.729090909091,-120.884676041262,-125.567292497966,-104.312533730767,-18.455,-20.7833333333333,-21.282,-23.6772727272727,-23.006365084678,-31.9548274789611,-35.584340283302,-6.975,-9.66333333333333,-10.199,-12.7927272727273,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955196.78
15704,2025-03-14 12:26:36,29.0164,41.10681,643296,246,76,68,30,40,59,76,-110.41,-116.2425,-116.638,-119.715454545455,-120.884676041262,-125.567292497966,-104.312533730767,-13.32,-20.825,-21.436,-23.6763636363636,-22.9791898547095,-31.9548274789611,-35.584340283302,0.73,-9.71,-10.362,-12.7936363636364,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.785
15705,2025-03-14 12:26:36,29.0164,41.10681,643296,246,76,68,30,40,59,76,-114.63,-116.213333333333,-116.625,-119.701818181818,-120.884676041262,-125.567292497966,-104.312533730767,-16.55,-20.8666666666667,-21.59,-23.6754545454546,-22.9861758145255,-31.9548274789611,-35.584340283302,-4.51,-9.75666666666667,-10.525,-12.7945454545455,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955196.882
15706,2025-03-14 12:26:36,29.0164,41.10681,643296,246,76,59,68,40,59,76,-114.724,-116.184166666667,-125.867800138793,-124.706213996286,-120.924530514958,-125.518419486649,-104.312180886311,-16.614,-20.9083333333333,-31.9728938237335,-25.2254523003087,-23.0247540123096,-31.5726745409096,-35.584340283302,-4.588,-9.80333333333334,-21.2882650936849,-14.3967479086873,-12.1808905325903,-20.8959322448887,-25.7355593228151,1741955196.882
15708,2025-03-14 12:26:37,29.01636,41.10679,649988,246,76,59,68,40,59,76,-114.818,-116.155,-125.864226231784,-124.706213996286,-120.924530514958,-125.518419486649,-104.312180886311,-16.678,-20.95,-31.966932685635,-25.2254523003087,-23.0247540123096,-31.5726745409096,-35.584340283302,-4.666,-9.85,-21.2821027064539,-14.3967479086873,-12.1808905325903,-20.8959322448887,-25.7355593228151,1741955197.223
15707,2025-03-14 12:26:37,29.0164,41.10681,649988,246,76,59,68,40,59,76,-114.912,-116.125833333333,-125.860652324775,-124.706213996286,-120.924530514958,-125.518419486649,-104.312180886311,-16.742,-20.9916666666667,-31.9609715475364,-25.2254523003087,-23.0247540123096,-31.5726745409096,-35.584340283302,-4.744,-9.89666666666667,-21.2759403192228,-14.3967479086873,-12.1808905325903,-20.8959322448887,-25.7355593228151,1741955197.223
15709,2025-03-14 12:26:37,29.01636,41.10679,643296,246,76,40,30,40,59,76,-115.1,-116.0675,-119.738333333333,-119.688181818182,-120.884676041262,-125.567292497966,-104.312533730767,-16.87,-21.075,-23.555,-23.6745454545455,-22.9973479667197,-31.9548274789611,-35.584340283302,-4.9,-9.99,-12.6733333333333,-12.7954545454545,-12.0972155141689,-21.2568256477525,-25.7355593228151,1741955197.442
15710,2025-03-14 12:26:37,29.01636,41.10679,643296,246,76,40,30,40,59,76,-115.006,-116.096666666667,-120.07,-119.674545454546,-120.884676041262,-125.567292497966,-104.312533730767,-16.806,-21.0333333333333,-23.59,-23.6736363636364,-23.0009542719869,-31.9548274789611,-35.584340283302,-4.822,-9.94333333333333,-12.71,-12.7963636363636,-12.0972155141689,-21.2568256477525,-25.7355593228151,1741955197.442
15712,2025-03-14 12:26:37,29.01631,41.10676,643296,246,76,40,30,40,59,76,-114.79,-116.009166666667,-119.075,-119.660909090909,-120.884676041262,-125.567292497966,-104.312533730767,-16.61,-21.1583333333333,-23.485,-23.6727272727273,-22.9858457880705,-31.9548274789611,-35.584340283302,-4.565,-10.0833333333333,-12.6,-12.7972727272727,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.592
15711,2025-03-14 12:26:37,29.01636,41.10679,643296,246,76,40,30,40,59,76,-114.945,-116.038333333333,-119.406666666667,-119.647272727273,-120.884676041262,-125.567292497966,-104.312533730767,-16.74,-21.1166666666667,-23.52,-23.6718181818182,-22.9858457880705,-31.9548274789611,-35.584340283302,-4.7325,-10.0366666666667,-12.6366666666667,-12.7981818181818,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.592
15713,2025-03-14 12:26:37,29.01631,41.10676,643296,246,76,40,30,40,59,76,-114.635,-115.624444444444,-118.411666666667,-119.633636363636,-120.884676041262,-125.567292497966,-104.312533730767,-16.48,-20.6666666666667,-23.415,-23.6709090909091,-22.9858457880705,-31.9548274789611,-35.584340283302,-4.3975,-9.52555555555556,-12.5266666666667,-12.7990909090909,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.601
15714,2025-03-14 12:26:37,29.01631,41.10676,640704,68,76,40,30,40,59,76,-110.04,-115.98,-118.08,-119.62,-120.884676041262,-125.567292497966,-104.312533730767,-15.25,-21.2,-23.38,-23.67,-22.9771586965672,-31.9548274789611,-35.584340283302,-2.73,-10.13,-12.49,-12.8,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.601
15715,2025-03-14 12:26:37,29.01631,41.10676,640704,68,76,40,30,40,59,76,-110.82,-115.802222222222,-118.743333333333,-119.642857142857,-120.884676041262,-125.567292497966,-104.312533730767,-15.682,-20.9333333333333,-23.45,-23.6028571428571,-22.9858457880705,-31.9548274789611,-35.584340283302,-3.328,-9.82777777777778,-12.5633333333333,-12.7271428571429,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.601
15716,2025-03-14 12:26:37,29.01631,41.10676,640704,68,76,40,30,40,59,76,-111.6,-115.446666666667,-118.071428571429,-119.665714285714,-120.884676041262,-125.567292497966,-104.312533730767,-16.114,-20.4,-23.2414285714286,-23.5357142857143,-22.9771586965672,-31.9548274789611,-35.584340283302,-3.926,-9.22333333333333,-12.3385714285714,-12.6542857142857,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.782
15717,2025-03-14 12:26:37,29.01631,41.10676,649988,68,76,40,30,40,59,76,-112.38,-115.268888888889,-118.062857142857,-119.688571428571,-120.884676041262,-125.567292497966,-104.312533730767,-16.546,-20.1333333333333,-23.1028571428571,-23.4685714285714,-22.9771586965672,-31.9548274789611,-35.584340283302,-4.524,-8.92111111111111,-12.1871428571429,-12.5814285714286,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955197.782
15718,2025-03-14 12:26:37,29.01631,41.10676,649988,68,76,40,30,40,59,76,-113.16,-115.091111111111,-118.054285714286,-119.711428571429,-120.884676041262,-125.567292497966,-104.312533730767,-16.978,-19.8666666666667,-22.9642857142857,-23.4014285714286,-22.9973479667197,-31.9548274789611,-35.584340283302,-5.122,-8.61888888888889,-12.0357142857143,-12.5085714285714,-12.0972155141689,-21.2568256477525,-25.7355593228151,1741955197.823
15719,2025-03-14 12:26:37,29.01631,41.10676,649988,68,76,40,30,40,59,76,-113.97,-114.913333333333,-118.045714285714,-119.757142857143,-120.832168455601,-125.567292497966,-104.31407002842,-17.656,-19.6,-22.8257142857143,-23.2671428571429,-23.0025911886999,-31.9548274789611,-35.584340283302,-6.018,-8.31666666666667,-11.8842857142857,-12.3628571428571,-12.0972155141689,-21.2568256477525,-25.7355593228151,1741955197.829
15720,2025-03-14 12:26:37,29.01631,41.10676,640704,68,40,76,30,40,59,76,-113.94,-114.85,-116.69,-119.78,-120.832168455601,-125.567292497966,-104.31407002842,-17.41,-18.23,-20.07,-23.2,-23.0116083066582,-31.9548274789611,-35.584340283302,-5.72,-6.75,-8.89,-12.29,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955197.829
15721,2025-03-14 12:26:37,29.01631,41.10676,640704,68,40,76,30,40,59,76,-114,-115.495,-116.792857142857,-119.734285714286,-120.884676041262,-125.567292497966,-104.312533730767,-17.902,-18.5166666666667,-20.1757142857143,-23.3342857142857,-23.0426989626737,-31.9548274789611,-35.584340283302,-6.316,-7.08333333333333,-9.00857142857143,-12.4357142857143,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955197.829
15722,2025-03-14 12:26:37,29.01631,41.10676,649988,68,40,76,30,40,59,76,-114.03,-114.981111111111,-117.205714285714,-120.277142857143,-120.904705609557,-125.567292497966,-104.312533730767,-18.148,-18.6044444444445,-20.4185714285714,-23.52,-23.0664987029963,-31.9548274789611,-35.584340283302,-6.614,-7.17111111111111,-9.26857142857143,-12.6228571428571,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955197.862
15723,2025-03-14 12:26:37,29.01631,41.10676,643296,246,40,76,30,59,59,76,-114.48,-115.243333333333,-117.721428571429,-120.774285714286,-129.631,-125.567292497966,-104.306528799986,-16.35,-19.3533333333333,-20.7671428571429,-23.84,-31.747,-32.0347622495525,-35.6012915304675,-4.23,-8.01333333333333,-9.64714285714286,-12.9557142857143,-21.035,-21.3646693377676,-25.7355593228151,1741955197.941
15724,2025-03-14 12:26:37,29.01631,41.10676,643296,246,40,76,30,59,59,76,-114.914,-115.112222222222,-118.237142857143,-121.271428571429,-129.198,-125.567292497966,-104.306528799986,-16.64,-18.9788888888889,-21.1157142857143,-24.16,-31.266,-31.6236925125139,-35.6012915304675,-4.612,-7.59222222222222,-10.0257142857143,-13.2885714285714,-20.55,-20.9445063075547,-25.7355593228151,1741955197.941
15726,2025-03-14 12:26:38,29.01626,41.10674,649988,246,40,76,30,59,59,76,-115.348,-115.374444444444,-118.752857142857,-121.768571428571,-130.497,-125.567292497966,-104.306528799986,-16.93,-19.7277777777778,-21.4642857142857,-24.48,-32.709,-31.6236925125139,-35.6012915304675,-4.994,-8.43444444444445,-10.4042857142857,-13.6214285714286,-22.005,-20.9445063075547,-25.7355593228151,1741955198.262
15725,2025-03-14 12:26:38,29.01631,41.10676,649988,246,68,76,30,59,59,76,-115.782,-116.34,-119.268571428571,-122.265714285714,-130.064,-125.593215976726,-104.306528799986,-17.22,-19.1275,-21.8128571428571,-24.8,-32.228,-31.6236925125139,-35.6012915304675,-5.376,-7.72,-10.7828571428571,-13.9542857142857,-21.52,-20.9445063075547,-25.7355593228151,1741955198.262
15727,2025-03-14 12:26:38,29.01626,41.10674,649988,246,68,76,30,59,59,76,-116.216,-115.81625,-119.784285714286,-122.762857142857,-128.221578180931,-125.593215976726,-104.306528799986,-17.51,-18.08875,-22.1614285714286,-25.12,-31.2937791884574,-31.6236925125139,-35.6012915304675,-5.758,-6.54375,-11.1614285714286,-14.2871428571429,-20.631226481495,-20.9445063075547,-25.7355593228151,1741955198.263
15728,2025-03-14 12:26:38,29.01626,41.10674,640704,40,68,76,30,59,59,76,-115.8,-115.8,-120.3,-123.26,-130.93,-125.546298332803,-104.306528799986,-17.98,-18,-22.51,-25.44,-33.19,-31.6236925125139,-35.6012915304675,-6.41,-6.44,-11.54,-14.62,-22.49,-20.9445063075547,-25.7355593228151,1741955198.263
15729,2025-03-14 12:26:38,29.01626,41.10674,640704,40,68,76,30,59,59,76,-114.99,-115.8325,-120.672,-122.2375,-128.221578180931,-125.53070232247,-104.306528799986,-17.43,-18.1775,-24.616,-25.045,-31.4184293586576,-31.6530099515702,-35.6012915304675,-5.71,-6.6475,-13.682,-14.2075,-21.4102401168616,-20.9739303709904,-25.7355593228151,1741955198.296
15730,2025-03-14 12:26:38,29.01626,41.10674,643296,246,68,76,30,59,59,76,-116.65,-115.865,-121.416,-121.215,-128.221578180931,-125.518419486649,-104.306528799986,-17.8,-18.355,-28.828,-24.65,-31.485750903297,-31.6530099515702,-35.6012915304675,-6.14,-6.855,-17.966,-13.795,-21.4102401168616,-20.9739303709904,-25.7355593228151,1741955198.461
15731,2025-03-14 12:26:38,29.01626,41.10674,643296,246,68,76,30,59,59,76,-117.23,-115.84875,-121.044,-120.1925,-128.221578180931,-125.492496007889,-104.306528799986,-19.49,-18.26625,-26.722,-24.255,-31.485750903297,-32.0347622495525,-35.6012915304675,-7.995,-6.75125,-15.824,-13.3825,-21.4102401168616,-21.3646693377676,-25.7355593228151,1741955198.461
15733,2025-03-14 12:26:38,29.01622,41.10671,643296,246,68,76,30,59,59,76,-117.81,-115.88125,-121.788,-119.23875,-128.221578180931,-125.492496007889,-104.306528799986,-21.18,-18.44375,-30.934,-23.69375,-31.485750903297,-32.0347622495525,-35.6012915304675,-9.85,-6.95875,-20.108,-12.79375,-21.4102401168616,-21.3646693377676,-25.7355593228151,1741955198.561
15734,2025-03-14 12:26:38,29.01622,41.10671,640704,68,76,40,30,59,59,76,-114.09,-114.38,-118.02,-119.17,-128.827814466405,-125.567292497966,-104.306528799986,-18.64,-18.8,-22.41,-23.86,-31.3940750582666,-32.0347622495525,-35.6012915304675,-7.21,-7.41,-11.43,-12.97,-21.269244551316,-21.3646693377676,-25.7355593228151,1741955198.561
15735,2025-03-14 12:26:38,29.01622,41.10671,640704,68,76,40,30,40,59,76,-112.415,-114.557777777778,-118.037142857143,-119.3075,-120.884676041262,-125.567292497966,-104.312533730767,-17.295,-19.0666666666667,-22.6871428571429,-23.5275,-23.0336818447154,-31.9548274789611,-35.584340283302,-5.47,-7.71222222222222,-11.7328571428571,-12.6175,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955198.561
15732,2025-03-14 12:26:38,29.01626,41.10674,643296,68,76,40,30,40,59,76,-114.06,-114.735555555556,-118.028571428571,-119.37625,-120.884676041262,-125.567292497966,-104.312533730767,-18.394,-19.3333333333333,-22.5485714285714,-23.36125,-23.0336818447154,-31.9548274789611,-35.584340283302,-6.912,-8.01444444444445,-11.5814285714286,-12.44125,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955198.561
15736,2025-03-14 12:26:38,29.01622,41.10671,643296,246,76,40,30,40,59,76,-118.97,-114.4825,-118.098,-119.445,-120.832168455601,-125.567292497966,-104.31407002842,-24.56,-19.01625,-22.184,-23.195,-23.0025911886999,-31.9548274789611,-35.584340283302,-13.56,-7.65375,-11.186,-12.265,-12.0972155141689,-21.2568256477525,-25.7355593228151,1741955198.582
15737,2025-03-14 12:26:38,29.01622,41.10671,643296,246,76,40,30,40,59,76,-118.39,-114.585,-118.176,-119.51375,-120.832168455601,-125.567292497966,-104.31407002842,-22.87,-19.2325,-21.958,-23.02875,-23.0116083066582,-31.9548274789611,-35.584340283302,-11.705,-7.8975,-10.942,-12.08875,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955198.582
15738,2025-03-14 12:26:38,29.01622,41.10671,649988,246,76,40,30,40,59,76,-118.7625,-114.6875,-118.254,-119.5825,-120.812347398118,-125.567292497966,-104.31407002842,-23.7775,-19.44875,-21.732,-22.8625,-22.9901670531646,-31.9548274789611,-35.584340283302,-12.735,-8.14125,-10.698,-11.9125,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955198.762
15739,2025-03-14 12:26:38,29.01622,41.10671,649988,246,68,40,30,40,59,76,-118.555,-115.91375,-118.332,-119.65125,-120.812347398118,-125.567292497966,-104.31407002842,-22.995,-18.62125,-21.506,-22.69625,-22.9901670531646,-31.9548274789611,-35.584340283302,-11.91,-7.16625,-10.454,-11.73625,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955198.819
15740,2025-03-14 12:26:38,29.01622,41.10671,640704,76,68,40,30,40,59,76,-115.8,-115.93,-118.41,-119.72,-120.812347398118,-125.567292497966,-104.31407002842,-18.63,-18.71,-21.28,-22.53,-22.9901670531646,-31.9548274789611,-35.584340283302,-7.19,-7.27,-10.21,-11.56,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955198.819
15741,2025-03-14 12:26:38,29.01622,41.10671,640704,76,68,40,30,40,59,76,-117.5875,-115.8975,-118.425833333333,-119.755833333333,-120.812347398118,-125.567292497966,-104.31407002842,-20.85,-18.5325,-21.49,-22.7608333333333,-22.9901670531646,-31.9548274789611,-35.584340283302,-9.585,-7.0625,-10.4333333333333,-11.8008333333333,-12.0494469840969,-21.2568256477525,-25.7355593228151,1741955198.819
15742,2025-03-14 12:26:38,29.01622,41.10671,640704,76,68,40,30,40,59,76,-115.07,-115.736666666667,-118.441666666667,-119.791666666667,-120.832168455601,-125.567292497966,-104.31407002842,-18.6425,-18.845,-21.7,-22.9916666666667,-23.0116083066582,-31.9548274789611,-35.584340283302,-7.1975,-7.42333333333333,-10.6566666666667,-12.0416666666667,-12.1659542580805,-21.2568256477525,-25.7355593228151,1741955198.858
