step,DL_lon,DL_lat,UL_lon,UL_lat,Scanner_lon,Scanner_lat,fused_lon,fused_lat
19681,29.021059,41.10535,29.02145,41.107758,29.023228,41.100456,29.021503,41.10537
19682,29.021059,41.10535,29.02145,41.107758,29.023228,41.100456,29.021503,41.10537
19683,29.021059,41.10535,29.02145,41.107758,29.023228,41.100456,29.021503,41.10537
19684,29.021059,41.10535,29.02145,41.104618,29.023119,41.100594,29.02149,41.104412
19685,29.021059,41.10535,29.02145,41.104618,29.023119,41.100594,29.02149,41.104412
19686,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19687,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19688,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19689,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19690,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19691,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19692,29.021059,41.10535,29.02145,41.104618,29.02323,41.100548,29.021503,41.104404
19693,29.021229,41.104637,29.02145,41.104618,29.02323,41.100548,29.021597,41.104023
19694,29.021229,41.104637,29.02145,41.104618,29.023252,41.100624,29.0216,41.10403
19695,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19696,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19697,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19698,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19699,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19700,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19701,29.021229,41.104637,29.02145,41.104607,29.023252,41.100624,29.0216,41.104027
19702,29.021229,41.104637,29.021585,41.10732,29.023252,41.100624,29.021643,41.104874
19703,29.021229,41.104637,29.021585,41.10732,29.023214,41.100727,29.021639,41.10489
19704,29.021229,41.104637,29.021585,41.10732,29.023214,41.100727,29.021639,41.10489
19705,29.021229,41.104637,29.021585,41.10732,29.023214,41.100727,29.021639,41.10489
19706,29.021229,41.104637,29.021585,41.10732,29.023214,41.100727,29.021639,41.10489
19707,29.021229,41.104637,29.021585,41.10732,29.023214,41.100727,29.021639,41.10489
19708,29.021248,41.104637,29.021585,41.10732,29.02323,41.100582,29.021648,41.104866
19709,29.021248,41.104637,29.021585,41.10732,29.02323,41.100582,29.021648,41.104866
19710,29.021248,41.104637,29.021555,41.10731,29.02323,41.100605,29.021639,41.104866
19711,29.021248,41.104637,29.021555,41.10731,29.02323,41.100605,29.021639,41.104866
19712,29.021248,41.104637,29.021555,41.10731,29.02323,41.100605,29.021639,41.104866
19713,29.021248,41.104637,29.021555,41.10731,29.02323,41.100605,29.021639,41.104866
19714,29.021248,41.104637,29.021555,41.10731,29.023226,41.100574,29.021639,41.104862
19715,29.021248,41.104637,29.021555,41.10731,29.023226,41.100574,29.021639,41.104862
19716,29.021248,41.104637,29.021555,41.10731,29.023226,41.100574,29.021639,41.104862
19717,29.021248,41.104637,29.02145,41.104618,29.023226,41.100574,29.021608,41.104023
19718,29.021248,41.104637,29.02145,41.104618,29.023226,41.100574,29.021608,41.104023
19719,29.021248,41.104637,29.02145,41.104618,29.023226,41.100574,29.021608,41.104023
19720,29.02111,41.105396,29.02145,41.104618,29.023226,41.100574,29.021532,41.104435
19721,29.02111,41.105396,29.02145,41.104618,29.023226,41.100574,29.021532,41.104435
19722,29.02111,41.105396,29.02145,41.104618,29.023226,41.100574,29.021532,41.104435
19723,29.02098,41.105347,29.02145,41.104618,29.02152,41.101646,29.021208,41.10457
19724,29.02098,41.105347,29.02145,41.104618,29.02152,41.101646,29.021208,41.10457
19725,29.02098,41.105347,29.02145,41.104618,29.021502,41.101616,29.021204,41.104565
19726,29.02098,41.105347,29.02145,41.104607,29.021502,41.101616,29.021204,41.104557
19727,29.02098,41.105347,29.02145,41.104607,29.021502,41.101616,29.021204,41.104557
19728,29.02098,41.105347,29.02145,41.104607,29.021502,41.101616,29.021204,41.104557
19729,29.02098,41.105347,29.02145,41.104607,29.021526,41.10161,29.021212,41.104557
19730,29.02098,41.105347,29.02145,41.104607,29.021526,41.10161,29.021212,41.104557
19731,29.02098,41.105347,29.02145,41.104607,29.023226,41.100563,29.021463,41.104397
19732,29.02098,41.105347,29.02145,41.104607,29.023226,41.100563,29.021463,41.104397
19733,29.02098,41.105347,29.02145,41.104607,29.023226,41.100563,29.021463,41.104397
19734,29.02098,41.105347,29.021456,41.10735,29.02323,41.1006,29.021467,41.10526
19735,29.021229,41.104637,29.021456,41.10735,29.02323,41.1006,29.021597,41.10488
19736,29.021229,41.104637,29.021456,41.10735,29.02323,41.1006,29.021597,41.10488
19737,29.02086,41.104584,29.021456,41.10735,29.02323,41.1006,29.0214,41.10485
19738,29.02086,41.104584,29.021456,41.10735,29.02324,41.10065,29.021404,41.10486
19739,29.02086,41.104584,29.021456,41.10735,29.02324,41.10065,29.021404,41.10486
19740,29.02086,41.104584,29.021456,41.10735,29.02324,41.10065,29.021404,41.10486
19741,29.02086,41.104584,29.021317,41.10726,29.023224,41.10065,29.021357,41.104828
19742,29.02086,41.104584,29.021317,41.10726,29.023224,41.10065,29.021357,41.104828
19743,29.02086,41.104584,29.021317,41.10726,29.023224,41.10065,29.021357,41.104828
19744,29.02086,41.104584,29.021317,41.10726,29.023195,41.100647,29.021353,41.104828
19745,29.02086,41.104584,29.021317,41.10726,29.023195,41.100647,29.021353,41.104828
19746,29.02086,41.104584,29.021317,41.10726,29.021439,41.101616,29.02109,41.104973
19747,29.02086,41.104584,29.021317,41.10726,29.021439,41.101616,29.02109,41.104973
19748,29.02086,41.104584,29.021317,41.10726,29.021439,41.101616,29.02109,41.104973
19749,29.020958,41.105484,29.02145,41.104618,29.021502,41.101616,29.021194,41.104637
19750,29.020958,41.105484,29.02145,41.104618,29.021502,41.101616,29.021194,41.104637
19751,29.020958,41.105484,29.02145,41.104618,29.021519,41.101616,29.021196,41.104637
19752,29.021019,41.105347,29.02145,41.104618,29.021519,41.101616,29.021229,41.104565
19753,29.021019,41.105347,29.02145,41.104618,29.021519,41.101616,29.021229,41.104565
19754,29.021019,41.105347,29.02145,41.104618,29.021519,41.101616,29.021229,41.104565
19755,29.021019,41.105347,29.02145,41.104618,29.021519,41.101616,29.021229,41.104565
19756,29.021019,41.105347,29.02145,41.104618,29.02144,41.101646,29.021217,41.10457
19757,29.021019,41.105347,29.02145,41.104607,29.02144,41.101646,29.021217,41.10456
19758,29.021019,41.105347,29.02145,41.104607,29.021515,41.101727,29.021229,41.104572
19759,29.021019,41.105347,29.02145,41.104607,29.021515,41.101727,29.021229,41.104572
19760,29.021019,41.105347,29.02145,41.104607,29.021515,41.101727,29.021229,41.104572
19761,29.021019,41.105347,29.02145,41.104607,29.021528,41.101654,29.02123,41.104565
19762,29.021019,41.105347,29.02145,41.104607,29.021528,41.101654,29.02123,41.104565
19763,29.021019,41.105347,29.02145,41.104607,29.021528,41.101654,29.02123,41.104565
19764,29.021229,41.104637,29.02145,41.104607,29.02118,41.105217,29.02129,41.104713
19765,29.021229,41.104637,29.02145,41.104607,29.02118,41.105217,29.02129,41.104713
19766,29.021229,41.104637,29.02145,41.104607,29.02118,41.105217,29.02129,41.104713
19767,29.021229,41.104637,29.02146,41.107136,29.021513,41.101654,29.021345,41.10497
19768,29.021229,41.104637,29.02146,41.107136,29.021513,41.101654,29.021345,41.10497
19769,29.021229,41.104637,29.02146,41.107136,29.021465,41.101723,29.02134,41.10498
19770,29.021229,41.104637,29.02146,41.107136,29.021465,41.101723,29.02134,41.10498
19771,29.021229,41.104637,29.02146,41.107136,29.02151,41.101624,29.021345,41.104965
19772,29.021229,41.104637,29.021338,41.107124,29.02151,41.101624,29.021307,41.10496
19773,29.021229,41.104637,29.021338,41.107124,29.02152,41.101654,29.021307,41.10497
19774,29.021229,41.104637,29.021338,41.107124,29.02152,41.101654,29.021307,41.10497
19775,29.021229,41.104637,29.021338,41.107124,29.02152,41.101654,29.021307,41.10497
19776,29.021229,41.104637,29.021338,41.107124,29.02152,41.101654,29.021307,41.10497
19777,29.020994,41.10463,29.021338,41.107124,29.02152,41.101654,29.02118,41.104965
19778,29.020994,41.10463,29.021338,41.107124,29.021502,41.101624,29.021177,41.104958
19779,29.020994,41.10463,29.021338,41.107124,29.021502,41.101624,29.021177,41.104958
19780,29.020994,41.10463,29.021338,41.107124,29.021502,41.101624,29.021177,41.104958
19781,29.020994,41.10463,29.021338,41.107124,29.021502,41.101624,29.021177,41.104958
19782,29.020994,41.10463,29.02145,41.104618,29.02151,41.10163,29.021214,41.10418
19783,29.020994,41.10463,29.02145,41.104618,29.02151,41.10163,29.021214,41.10418
19784,29.020994,41.10463,29.02145,41.104618,29.02151,41.10163,29.021214,41.10418
19785,29.020994,41.10463,29.02145,41.104618,29.02151,41.10163,29.021214,41.10418
19786,29.020994,41.10463,29.02145,41.104618,29.02151,41.10163,29.021214,41.10418
19787,29.020994,41.10463,29.02145,41.104618,29.02151,41.10163,29.021214,41.10418
19788,29.020994,41.10463,29.02145,41.104618,29.02151,41.101624,29.021214,41.104176
19789,29.021105,41.10546,29.02145,41.104618,29.02151,41.101624,29.021276,41.104626
19790,29.021105,41.10546,29.02145,41.104618,29.02151,41.101624,29.021276,41.104626
19791,29.021105,41.10546,29.02145,41.104618,29.02151,41.101624,29.021276,41.104626
19792,29.021029,41.105347,29.02145,41.104618,29.021502,41.101624,29.02123,41.104565
19793,29.021029,41.105347,29.02145,41.104618,29.021502,41.101624,29.02123,41.104565
19794,29.021029,41.105347,29.02145,41.104618,29.021502,41.101624,29.02123,41.104565
19795,29.021029,41.105347,29.02145,41.104618,29.021502,41.101624,29.02123,41.104565
19796,29.021029,41.105347,29.02145,41.104618,29.021502,41.101624,29.02123,41.104565
19797,29.021029,41.105347,29.02145,41.104618,29.02116,41.105278,29.021183,41.105114
19798,29.021029,41.105347,29.02145,41.104618,29.02116,41.105278,29.021183,41.105114
19799,29.021029,41.105347,29.02145,41.104618,29.02116,41.105278,29.021183,41.105114
19800,29.021029,41.105347,29.02145,41.104618,29.021158,41.105217,29.021183,41.105103
19801,29.021029,41.105347,29.02145,41.104618,29.021158,41.105217,29.021183,41.105103
19802,29.021029,41.105347,29.02145,41.104618,29.021158,41.105217,29.021183,41.105103
19803,29.021029,41.105347,29.02145,41.104618,29.021158,41.105217,29.021183,41.105103
19804,29.021229,41.104637,29.02145,41.104618,29.021502,41.101627,29.02134,41.104183
19805,29.021229,41.104637,29.02145,41.104607,29.021502,41.101627,29.02134,41.104176
19806,29.021004,41.10463,29.02145,41.104607,29.021502,41.101734,29.021217,41.10419
19807,29.021004,41.10463,29.02145,41.104607,29.0215,41.101627,29.021217,41.104176
19808,29.021004,41.10463,29.02145,41.104607,29.0215,41.101627,29.021217,41.104176
19809,29.021004,41.10463,29.02145,41.104607,29.0215,41.101627,29.021217,41.104176
19810,29.021004,41.10463,29.02145,41.104607,29.0215,41.101627,29.021217,41.104176
19811,29.021004,41.10463,29.02145,41.104607,29.021156,41.105213,29.02117,41.104713
19812,29.021004,41.10463,29.02145,41.104607,29.021156,41.105213,29.02117,41.104713
19813,29.021004,41.10463,29.02145,41.10758,29.021502,41.101627,29.021217,41.105103
19814,29.021004,41.10463,29.02145,41.10758,29.021502,41.101627,29.021217,41.105103
19815,29.021004,41.10463,29.02145,41.10758,29.021502,41.101627,29.021217,41.105103
19816,29.021004,41.10463,29.02145,41.10758,29.021502,41.101627,29.021217,41.105103
19817,29.021004,41.10463,29.02145,41.10758,29.021502,41.101627,29.021217,41.105103
19818,29.021107,41.10544,29.02145,41.10758,29.021156,41.105213,29.021225,41.10607
19819,29.021107,41.10544,29.02145,41.10758,29.021156,41.105213,29.021225,41.10607
19820,29.021107,41.10544,29.02145,41.107754,29.021502,41.101627,29.021273,41.10559
19821,29.021036,41.105347,29.02145,41.107754,29.021502,41.101627,29.021235,41.105537
19822,29.021036,41.105347,29.02145,41.107754,29.021502,41.101627,29.021235,41.105537
19823,29.021036,41.105347,29.02145,41.107754,29.021502,41.101627,29.021235,41.105537
19824,29.021036,41.105347,29.02145,41.107754,29.018847,41.10522,29.020838,41.106075
19825,29.021036,41.105347,29.02145,41.107754,29.018847,41.10522,29.020838,41.106075
19826,29.021036,41.105347,29.02145,41.107754,29.0215,41.101627,29.021235,41.105537
19827,29.021036,41.105347,29.02145,41.107754,29.0215,41.101627,29.021235,41.105537
19828,29.021036,41.105347,29.02145,41.104618,29.0215,41.101627,29.021235,41.104565
19829,29.021036,41.105347,29.02145,41.104618,29.0215,41.101627,29.021235,41.104565
19830,29.021036,41.105347,29.02145,41.104618,29.019,41.10522,29.020863,41.105103
19831,29.021036,41.105347,29.02145,41.104618,29.019,41.10522,29.020863,41.105103
19832,29.021036,41.105347,29.02145,41.104618,29.019,41.10522,29.020863,41.105103
19833,29.021229,41.104637,29.02145,41.104618,29.019,41.10522,29.020966,41.10472
19834,29.021229,41.104637,29.02145,41.104618,29.019,41.10522,29.020966,41.10472
19835,29.021229,41.104637,29.02145,41.104618,29.021502,41.1015,29.02134,41.104164
19836,29.021229,41.104637,29.02145,41.104607,29.021502,41.1015,29.02134,41.10416
19837,29.021229,41.104637,29.02145,41.104607,29.021502,41.1015,29.02134,41.10416
19838,29.021229,41.104637,29.02145,41.104607,29.021502,41.1015,29.02134,41.10416
19839,29.021229,41.104637,29.02145,41.104607,29.019089,41.105183,29.020979,41.104713
19840,29.021229,41.104637,29.02145,41.104607,29.019089,41.105183,29.020979,41.104713
19841,29.021229,41.104637,29.02145,41.104607,29.019089,41.105183,29.020979,41.104713
19842,29.021229,41.104637,29.02145,41.104607,29.02151,41.10148,29.021341,41.104156
19843,29.021229,41.104637,29.02145,41.104607,29.02151,41.10148,29.021341,41.104156
19844,29.021229,41.104637,29.02145,41.104607,29.02151,41.10148,29.021341,41.104156
19845,29.021229,41.104637,29.02145,41.10752,29.02151,41.10148,29.021341,41.105064
19846,29.021229,41.104637,29.02145,41.10752,29.02151,41.10148,29.021341,41.105064
19847,29.021229,41.104637,29.02145,41.10752,29.02151,41.1015,29.021341,41.10507
19848,29.021242,41.104633,29.02145,41.10752,29.02151,41.1015,29.021349,41.105064
19849,29.021242,41.104633,29.02145,41.10752,29.02151,41.1015,29.021349,41.105064
19850,29.021242,41.104633,29.02145,41.10752,29.02151,41.101624,29.021349,41.10508
19851,29.021242,41.104633,29.02145,41.107742,29.02151,41.101624,29.021349,41.105152
19852,29.021242,41.104633,29.02145,41.107742,29.02151,41.101624,29.021349,41.105152
19853,29.021242,41.104633,29.02145,41.107742,29.02151,41.101624,29.021349,41.105152
19854,29.021242,41.104633,29.02145,41.107742,29.02151,41.101624,29.021349,41.105152
19855,29.021242,41.104633,29.02145,41.107742,29.02151,41.101624,29.021349,41.105152
19856,29.021242,41.104633,29.02145,41.107742,29.02151,41.101505,29.021349,41.105133
19857,29.021242,41.104633,29.02145,41.107742,29.02151,41.101505,29.021349,41.105133
19858,29.021242,41.104633,29.02145,41.107742,29.02151,41.101505,29.021349,41.105133
19859,29.021242,41.104633,29.02145,41.107742,29.02151,41.101505,29.021349,41.105133
19860,29.021126,41.105404,29.02145,41.104618,29.021526,41.1016,29.021286,41.104588
19861,29.021126,41.105404,29.02145,41.104618,29.021526,41.1016,29.021286,41.104588
19862,29.021126,41.105404,29.02145,41.104618,29.021526,41.1016,29.021286,41.104588
19863,29.021017,41.105354,29.02145,41.104618,29.021526,41.1016,29.02123,41.104565
19864,29.021017,41.105354,29.02145,41.104618,29.021526,41.1016,29.02123,41.104565
19865,29.021017,41.105354,29.02145,41.104618,29.021526,41.1016,29.02123,41.104565
19866,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19867,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19868,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19869,29.021017,41.105354,29.02145,41.104607,29.021526,41.10161,29.02123,41.104565
19870,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19871,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19872,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19873,29.021017,41.105354,29.02145,41.104607,29.021526,41.1016,29.02123,41.10456
19874,29.021017,41.105354,29.02145,41.107574,29.021526,41.1016,29.02123,41.105484
19875,29.021229,41.104637,29.02145,41.107574,29.021526,41.1016,29.021341,41.1051
19876,29.021229,41.104637,29.02145,41.107574,29.021526,41.1016,29.021341,41.1051
19877,29.021235,41.104637,29.02145,41.107574,29.021526,41.1016,29.021349,41.1051
19878,29.021235,41.104637,29.02145,41.107574,29.021526,41.1016,29.021349,41.1051
19879,29.021235,41.104637,29.02145,41.107574,29.021526,41.1016,29.021349,41.1051
19880,29.021235,41.104637,29.02145,41.107574,29.021526,41.1016,29.021349,41.1051
19881,29.021235,41.104637,29.021523,41.107754,29.021526,41.1016,29.02137,41.105152
19882,29.021235,41.104637,29.021523,41.107754,29.021526,41.1016,29.02137,41.105152
19883,29.021235,41.104637,29.021523,41.107754,29.021526,41.1016,29.02137,41.105152
19884,29.021235,41.104637,29.021523,41.107754,29.021526,41.101486,29.02137,41.105137
19885,29.021235,41.104637,29.021523,41.107754,29.021526,41.101486,29.02137,41.105137
19886,29.021235,41.104637,29.021523,41.107754,29.021526,41.101486,29.02137,41.105137
19887,29.021235,41.104637,29.021523,41.107754,29.021526,41.101486,29.02137,41.105137
19888,29.021235,41.104637,29.021523,41.107754,29.021526,41.101486,29.02137,41.105137
19889,29.021103,41.10539,29.02145,41.104618,29.021526,41.101486,29.021273,41.104565
19890,29.021103,41.10539,29.02145,41.104618,29.021526,41.101486,29.021273,41.104565
19891,29.021103,41.10539,29.02145,41.104618,29.021526,41.101498,29.021273,41.10457
19892,29.021095,41.10535,29.02145,41.104618,29.021526,41.101498,29.021273,41.104546
19893,29.021095,41.10535,29.02145,41.104618,29.021526,41.101498,29.021273,41.104546
19894,29.021095,41.10535,29.02145,41.104618,29.021526,41.101498,29.021273,41.104546
19895,29.021095,41.10535,29.02145,41.104618,29.021526,41.101498,29.021273,41.104546
19896,29.021095,41.10535,29.02145,41.104618,29.021526,41.101498,29.021273,41.104546
19897,29.021095,41.10535,29.02145,41.104618,29.021564,41.10146,29.021276,41.104538
19898,29.021095,41.10535,29.02145,41.104618,29.021564,41.10146,29.021276,41.104538
19899,29.021095,41.10535,29.02145,41.104618,29.021564,41.10146,29.021276,41.104538
19900,29.021095,41.10535,29.02145,41.104618,29.021564,41.10146,29.021276,41.104538
19901,29.021095,41.10535,29.02145,41.104607,29.021564,41.10146,29.021276,41.104534
19902,29.021095,41.10535,29.02145,41.104607,29.021564,41.10146,29.021276,41.104534
19903,29.021095,41.10535,29.02145,41.104607,29.021564,41.10146,29.021276,41.104534
19904,29.021229,41.104637,29.02145,41.104607,29.021564,41.10146,29.021349,41.104153
19905,29.021229,41.104637,29.02145,41.104607,29.021564,41.10146,29.021349,41.104153
19906,29.021229,41.104637,29.02145,41.104607,29.021526,41.10147,29.021341,41.104156
19907,29.021229,41.104637,29.02145,41.106945,29.021526,41.10147,29.021341,41.104885
19908,29.021229,41.104637,29.02145,41.106945,29.021526,41.10147,29.021341,41.104885
19909,29.021229,41.104637,29.02145,41.106945,29.021526,41.10147,29.021341,41.104885
19910,29.021229,41.104637,29.02145,41.106945,29.021526,41.10147,29.021341,41.104885
19911,29.021229,41.104637,29.02145,41.106945,29.021526,41.10147,29.021341,41.104885
19912,29.021229,41.104637,29.02145,41.106945,29.021526,41.10149,29.021341,41.10489
19913,29.021229,41.104637,29.02145,41.106945,29.021526,41.10149,29.021341,41.10489
19914,29.021229,41.104637,29.02145,41.106945,29.021526,41.10149,29.021341,41.10489
19915,29.021229,41.104637,29.02145,41.106945,29.021526,41.10149,29.021341,41.10489
19916,29.021229,41.104637,29.021564,41.10707,29.021526,41.10149,29.021378,41.104927
19917,29.021229,41.104637,29.021564,41.10707,29.021526,41.101543,29.021378,41.10493
19918,29.021229,41.104637,29.021564,41.10707,29.021526,41.101543,29.021378,41.10493
19919,29.021246,41.104633,29.021564,41.10707,29.021526,41.101543,29.02139,41.10493
19920,29.021246,41.104633,29.021564,41.10707,29.021526,41.101475,29.02139,41.104923
19921,29.021246,41.104633,29.021564,41.10707,29.021526,41.101475,29.02139,41.104923
19922,29.021246,41.104633,29.02145,41.104618,29.021526,41.101475,29.021357,41.104156
19923,29.021246,41.104633,29.02145,41.104618,29.021526,41.101475,29.021357,41.104156
19924,29.021246,41.104633,29.02145,41.104618,29.021526,41.101475,29.021357,41.104156
19925,29.021246,41.104633,29.02145,41.104618,29.021526,41.101475,29.021357,41.104156
19926,29.021246,41.104633,29.02145,41.104618,29.021526,41.101475,29.021357,41.104156
19927,29.021246,41.104633,29.02145,41.104607,29.023226,41.100456,29.021608,41.104
19928,29.021246,41.104633,29.02145,41.104607,29.023226,41.100456,29.021608,41.104
19929,29.021246,41.104633,29.02145,41.104607,29.023226,41.100456,29.021608,41.104
19930,29.021246,41.104633,29.02145,41.104607,29.023226,41.100456,29.021608,41.104
19931,29.02113,41.105396,29.02145,41.104607,29.023226,41.100456,29.021542,41.104412
19932,29.02113,41.105396,29.02145,41.104607,29.023226,41.100456,29.021542,41.104412
19933,29.02113,41.105396,29.02145,41.104607,29.023226,41.100456,29.021542,41.104412
19934,29.021006,41.105354,29.02145,41.104607,29.023226,41.100456,29.021477,41.10439
19935,29.021006,41.105354,29.02145,41.10718,29.023226,41.10055,29.021477,41.105206
19936,29.021006,41.105354,29.02145,41.10718,29.023226,41.10055,29.021477,41.105206
19937,29.021006,41.105354,29.02145,41.10718,29.023226,41.10055,29.021477,41.105206
19938,29.021006,41.105354,29.02145,41.10718,29.023226,41.10055,29.021477,41.105206
19939,29.021006,41.105354,29.02145,41.10718,29.023226,41.100555,29.021477,41.105206
19940,29.021006,41.105354,29.02145,41.10718,29.023226,41.100555,29.021477,41.105206
19941,29.021006,41.105354,29.02145,41.10718,29.023226,41.100555,29.021477,41.105206
19942,29.021006,41.105354,29.02156,41.107216,29.021526,41.101498,29.02126,41.105362
19943,29.021006,41.105354,29.02156,41.107216,29.021526,41.101498,29.02126,41.105362
19944,29.021006,41.105354,29.02156,41.107216,29.021526,41.101604,29.02126,41.105377
19945,29.021006,41.105354,29.02156,41.107216,29.021526,41.101604,29.02126,41.105377
19946,29.021229,41.104637,29.02156,41.107216,29.021526,41.101604,29.021378,41.104992
19947,29.021229,41.104637,29.02156,41.107216,29.021526,41.101604,29.021378,41.104992
19948,29.021246,41.104633,29.02156,41.107216,29.021526,41.101604,29.02139,41.10499
19949,29.021246,41.104633,29.02156,41.107216,29.021526,41.101498,29.02139,41.10497
19950,29.021246,41.104633,29.02145,41.104618,29.021526,41.101498,29.021357,41.10416
19951,29.021246,41.104633,29.02145,41.104618,29.021526,41.101498,29.021357,41.10416
19952,29.021246,41.104633,29.02145,41.104618,29.021526,41.101498,29.021357,41.10416
19953,29.021246,41.104633,29.02145,41.104618,29.019567,41.10546,29.021059,41.10475
19954,29.021246,41.104633,29.02145,41.104618,29.019567,41.10546,29.021059,41.10475
19955,29.021246,41.104633,29.02145,41.104618,29.019567,41.10546,29.021059,41.10475
19956,29.021246,41.104633,29.02145,41.104607,29.019567,41.10546,29.021059,41.10475
19957,29.021246,41.104633,29.02145,41.104607,29.019567,41.10546,29.021059,41.10475
19958,29.021246,41.104633,29.02145,41.104607,29.019567,41.10546,29.021059,41.10475
19959,29.021246,41.104633,29.02145,41.104607,29.019567,41.10546,29.021059,41.10475
19960,29.021246,41.104633,29.02145,41.104607,29.019567,41.10546,29.021059,41.10475
19961,29.021122,41.105396,29.02145,41.104607,29.019567,41.10546,29.02099,41.10516
19962,29.021122,41.105396,29.02145,41.104607,29.019602,41.10539,29.020996,41.105152
19963,29.021101,41.10535,29.02145,41.104607,29.019602,41.10539,29.020987,41.105125
19964,29.021101,41.10535,29.02145,41.104607,29.019602,41.10539,29.020987,41.105125
19965,29.021101,41.10535,29.021471,41.10725,29.019602,41.10539,29.020994,41.10595
19966,29.021101,41.10535,29.021471,41.10725,29.019602,41.10539,29.020994,41.10595
19967,29.021101,41.10535,29.021471,41.10725,29.019598,41.105343,29.020994,41.105946
19968,29.021101,41.10535,29.021471,41.10725,29.019598,41.105343,29.020994,41.105946
19969,29.021101,41.10535,29.021471,41.10725,29.019598,41.105343,29.020994,41.105946
19970,29.021101,41.10535,29.021471,41.10725,29.019598,41.105343,29.020994,41.105946
19971,29.021101,41.10535,29.021908,41.10725,29.019598,41.105343,29.021128,41.105946
19972,29.021101,41.10535,29.021908,41.10725,29.019598,41.105343,29.021128,41.105946
19973,29.021101,41.10535,29.021908,41.10725,29.021526,41.101604,29.021418,41.105385
19974,29.021101,41.10535,29.021908,41.10725,29.021526,41.101604,29.021418,41.105385
19975,29.021101,41.10535,29.021908,41.10725,29.021526,41.101604,29.021418,41.105385
19976,29.021229,41.104637,29.021908,41.10725,29.021526,41.101604,29.021486,41.105
19977,29.021229,41.104637,29.021908,41.10725,29.021526,41.101604,29.021486,41.105
19978,29.021229,41.104637,29.021908,41.10725,29.021526,41.101604,29.021486,41.105
19979,29.021229,41.104637,29.021908,41.10725,29.021526,41.101604,29.021486,41.105
19980,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19981,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19982,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19983,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19984,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19985,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19986,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19987,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19988,29.021229,41.104637,29.02145,41.104618,29.021526,41.101604,29.021341,41.10418
19989,29.021235,41.104637,29.02145,41.104618,29.019598,41.10539,29.021059,41.104748
19990,29.021235,41.104637,29.02145,41.104607,29.019598,41.10539,29.021059,41.104744
19991,29.021235,41.104637,29.02145,41.104607,29.019598,41.10539,29.021059,41.104744
19992,29.021235,41.104637,29.02145,41.104607,29.019598,41.10539,29.021059,41.104744
19993,29.021235,41.104637,29.02145,41.104607,29.019598,41.10539,29.021059,41.104744
19994,29.021235,41.104637,29.02145,41.104607,29.019598,41.10539,29.021059,41.104744
19995,29.021235,41.104637,29.02145,41.104607,29.019579,41.105324,29.021055,41.104733
19996,29.021235,41.104637,29.02145,41.104607,29.019579,41.105324,29.021055,41.104733
19997,29.021235,41.104637,29.02145,41.104607,29.019602,41.105343,29.021059,41.104736
19998,29.021235,41.104637,29.02145,41.104607,29.019602,41.105343,29.021059,41.104736
19999,29.021235,41.104637,29.02145,41.104607,29.019602,41.105343,29.021059,41.104736
20000,29.021235,41.104637,29.02145,41.104607,29.019602,41.105343,29.021059,41.104736
20001,29.021235,41.104637,29.02145,41.104607,29.019602,41.105343,29.021059,41.104736
20002,29.021065,41.10539,29.02145,41.104607,29.019602,41.105343,29.020966,41.10514
20003,29.021065,41.10539,29.02145,41.104607,29.019602,41.105392,29.020966,41.10515
20004,29.021057,41.10535,29.02145,41.104607,29.019602,41.105392,29.020962,41.105125
