RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,SINR_Serving,TA_Serving,Latitude,Longitude
-140.0,-140.0,-140.0,-73.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,30.1,0.0,41.10783,29.02429
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-129.7,-119.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-22.8,-12.5,-30.0,3.4,0.0,41.09958,29.02259
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.8,-119.4,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.0,-12.5,-30.0,2.7,0.0,41.09984,29.02216
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.7,-118.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.1,-12.8,-30.0,1.2,0.0,41.10027,29.02149
-74.8,-64.3,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-21.7,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,22.2,0.0,41.10451,29.02114
-71.8,-60.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-17.0,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,18.9,0.0,41.10452,29.02128
-89.7,-93.5,-140.0,-140.0,-140.0,-140.0,-140.0,-91.8,-140.0,-13.6,-17.5,-30.0,-30.0,-30.0,-30.0,-30.0,-17.5,-30.0,3.8,0.0,41.10475,29.02332
-113.7,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-84.6,-140.0,-29.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,10.2,0.0,41.10486,29.02416
-130.5,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.2,-86.5,-34.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-20.7,27.7,0.0,41.10507,29.02553
-94.8,-140.0,-88.6,-140.0,-89.7,-140.0,-140.0,-140.0,-140.0,-17.2,-30.0,-13.1,-30.0,-14.2,-30.0,-30.0,-30.0,-30.0,1.6,0.0,41.10585,29.02272
-140.0,-140.0,-140.0,-121.8,-117.7,-140.0,-140.0,-120.5,-119.1,-30.0,-30.0,-30.0,-18.1,-15.4,-30.0,-30.0,-17.0,-16.5,-7.6,0.0,41.10683,29.01644
-140.0,-140.0,-140.0,-140.0,-75.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,28.8,0.0,41.10705,29.02252
-140.0,-140.0,-140.0,-87.2,-80.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-17.2,-10.7,-30.0,-30.0,-30.0,-30.0,15.1,0.0,41.10728,29.0226
-140.0,-140.0,-123.0,-140.0,-117.8,-140.0,-140.0,-121.5,-120.5,-30.0,-30.0,-18.5,-30.0,-14.7,-30.0,-30.0,-17.9,-18.2,-3.1,0.0,41.10731,29.01833
-140.0,-140.0,-140.0,-84.4,-89.3,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.3,-14.0,-30.0,-30.0,-30.0,-30.0,0.3,0.0,41.10752,29.02304
-140.0,-140.0,-140.0,-65.9,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,36.2,0.0,41.10772,29.02392
-140.0,-140.0,-140.0,-112.0,-110.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.5,-13.2,-30.0,-30.0,-30.0,-30.0,2.5,0.0,41.1078,29.02017
-140.0,-140.0,-140.0,-140.0,-140.0,-83.9,-116.2,-140.0,-100.2,-30.0,-30.0,-30.0,-30.0,-30.0,-10.9,-26.1,-30.0,-20.0,14.0,0.0,41.10787,29.0291
-130.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-18.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.1,0.0,41.09921,29.02684
-90.7,-67.9,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-24.1,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,20.0,0.0,41.1044,29.02
-118.6,-86.5,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.2,-10.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,20.3,0.0,41.10471,29.01993
-87.9,-140.0,-108.5,-140.0,-140.0,-140.0,-140.0,-82.1,-140.0,-15.8,-30.0,-25.2,-30.0,-30.0,-30.0,-30.0,-11.6,-30.0,6.1,0.0,41.10477,29.02358
-140.0,-98.3,-93.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-16.0,-11.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,0.8,0.0,41.10495,29.01985
-103.3,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.0,-86.3,-21.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-20.7,27.5,0.0,41.10509,29.02563
-140.0,-124.1,-123.1,-140.0,-123.9,-140.0,-140.0,-123.3,-122.0,-30.0,-17.8,-17.4,-30.0,-18.3,-30.0,-30.0,-17.4,-16.4,-6.3,0.0,41.10734,29.01855
-140.0,-109.3,-108.8,-140.0,-117.8,-140.0,-140.0,-140.0,-140.0,-30.0,-15.2,-13.5,-30.0,-21.1,-30.0,-30.0,-30.0,-30.0,-2.9,0.0,41.10761,29.01944
-140.0,-140.0,-140.0,-65.4,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,34.9,0.0,41.10766,29.02365
-140.0,-140.0,-140.0,-69.6,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,31.8,0.0,41.1078,29.0242
-140.0,-140.0,-140.0,-107.7,-105.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-15.0,-12.8,-30.0,-30.0,-30.0,-30.0,2.6,0.0,41.10787,29.02071
-88.8,-76.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-21.7,-10.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,22.5,0.0,41.10438,29.02002
-87.5,-77.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-18.9,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,19.4,0.0,41.10448,29.01998
-69.8,-57.6,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-20.6,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,21.6,0.0,41.10453,29.02144
-87.7,-140.0,-134.3,-140.0,-140.0,-140.0,-140.0,-85.5,-140.0,-13.1,-30.0,-34.7,-30.0,-30.0,-30.0,-30.0,-12.3,-30.0,1.8,0.0,41.10476,29.02348
-93.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-90.4,-140.0,-13.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.5,-30.0,4.4,0.0,41.10479,29.02379
-94.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-86.7,-140.0,-17.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.6,-30.0,6.2,0.0,41.10479,29.02389
-95.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-85.7,-140.0,-19.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.8,-30.0,9.2,0.0,41.10487,29.02423
-140.0,-98.5,-94.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-14.5,-11.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-0.1,0.0,41.10501,29.01985
-93.0,-140.0,-85.2,-140.0,-90.5,-140.0,-140.0,-140.0,-140.0,-17.5,-30.0,-12.9,-30.0,-15.2,-30.0,-30.0,-30.0,-30.0,4.5,0.0,41.10578,29.02272
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-83.8,-140.0,-73.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-17.8,-30.0,-10.4,24.5,0.0,41.10705,29.02754
-140.0,-140.0,-140.0,-110.1,-106.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.8,-12.4,-30.0,-30.0,-30.0,-30.0,5.0,0.0,41.10783,29.02042
-140.0,-140.0,-140.0,-80.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,24.2,0.0,41.10783,29.02484
-140.0,-140.0,-140.0,-109.6,-107.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.9,-13.1,-30.0,-30.0,-30.0,-30.0,3.7,0.0,41.10786,29.02057
-140.0,-140.0,-140.0,-106.4,-105.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.8,-13.0,-30.0,-30.0,-30.0,-30.0,2.8,0.0,41.10789,29.02079
-140.0,-140.0,-140.0,-75.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,32.1,0.0,41.1079,29.02472
-89.4,-72.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-22.6,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,22.6,0.0,41.10453,29.01996
-140.0,-140.0,-140.0,-140.0,-140.0,-86.4,-140.0,-140.0,-87.6,-30.0,-30.0,-30.0,-30.0,-30.0,-12.6,-30.0,-30.0,-13.5,5.8,0.0,41.10732,29.02907
-140.0,-140.0,-140.0,-78.5,-87.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.6,-17.4,-30.0,-30.0,-30.0,-30.0,-9.5,0.0,41.10755,29.02316
-140.0,-140.0,-140.0,-81.4,-87.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.9,-13.9,-30.0,-30.0,-30.0,-30.0,7.2,0.0,41.10757,29.02263
-140.0,-140.0,-140.0,-111.9,-110.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-15.7,-13.2,-30.0,-30.0,-30.0,-30.0,2.5,0.0,41.10782,29.02026
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.1,-140.0,-79.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.3,-30.0,-16.7,10.9,0.0,41.10793,29.0272
-140.0,-140.0,-140.0,-105.8,-106.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.4,-14.9,-30.0,-30.0,-30.0,-30.0,-3.8,0.0,41.10795,29.02104
-140.0,-99.2,-92.1,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-18.5,-11.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,10.2,0.0,41.10517,29.01985
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-65.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,27.4,0.0,41.10637,29.02771
-140.0,-140.0,-140.0,-140.0,-140.0,-78.8,-140.0,-140.0,-81.4,-30.0,-30.0,-30.0,-30.0,-30.0,-12.4,-30.0,-30.0,-13.2,0.8,0.0,41.10679,29.02866
-140.0,-140.0,-140.0,-140.0,-140.0,-85.7,-140.0,-140.0,-82.7,-30.0,-30.0,-30.0,-30.0,-30.0,-13.9,-30.0,-30.0,-11.3,-1.3,0.0,41.10686,29.02859
-140.0,-140.0,-140.0,-121.6,-118.7,-140.0,-140.0,-116.0,-116.1,-30.0,-30.0,-30.0,-19.4,-17.6,-30.0,-30.0,-15.3,-15.9,-1.9,0.0,41.10705,29.01698
-140.0,-140.0,-140.0,-118.6,-120.3,-140.0,-140.0,-123.1,-119.3,-30.0,-30.0,-30.0,-16.3,-17.0,-30.0,-30.0,-19.6,-16.8,-8.7,0.0,41.10713,29.01726
-140.0,-140.0,-118.1,-118.4,-119.5,-140.0,-140.0,-117.6,-118.0,-30.0,-30.0,-16.6,-17.3,-18.1,-30.0,-30.0,-15.8,-16.6,-9.5,0.0,41.1072,29.01754
-140.0,-140.0,-140.0,-87.6,-82.3,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-15.3,-11.2,-30.0,-30.0,-30.0,-30.0,12.8,0.0,41.1076,29.02201
-140.0,-140.0,-140.0,-94.1,-140.0,-140.0,-97.6,-140.0,-101.8,-30.0,-30.0,-30.0,-12.1,-30.0,-30.0,-14.0,-30.0,-17.7,1.5,0.0,41.10782,29.02536
-140.0,-140.0,-140.0,-75.7,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,28.7,0.0,41.10786,29.02451
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-135.4,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-22.7,-30.0,-6.4,0.0,41.09906,29.02623
-140.0,-92.4,-96.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-11.1,-19.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,7.8,0.0,41.10483,29.01991
-140.0,-140.0,-140.0,-140.0,-140.0,-87.3,-140.0,-140.0,-86.3,-30.0,-30.0,-30.0,-30.0,-30.0,-12.9,-30.0,-30.0,-13.0,2.9,0.0,41.10714,29.0291
-140.0,-140.0,-140.0,-140.0,-140.0,-86.3,-140.0,-140.0,-87.8,-30.0,-30.0,-30.0,-30.0,-30.0,-12.5,-30.0,-30.0,-12.5,4.3,0.0,41.10722,29.02901
-140.0,-121.0,-123.0,-131.5,-124.0,-140.0,-140.0,-122.7,-123.5,-30.0,-15.3,-17.6,-23.5,-17.7,-30.0,-30.0,-16.9,-16.9,-16.0,13.0,41.10735,29.0186
-140.0,-140.0,-140.0,-140.0,-140.0,-84.0,-140.0,-140.0,-90.2,-30.0,-30.0,-30.0,-30.0,-30.0,-11.4,-30.0,-30.0,-15.0,-0.4,0.0,41.10747,29.02914
-140.0,-140.0,-117.3,-119.9,-140.0,-140.0,-140.0,-118.6,-114.6,-30.0,-30.0,-18.6,-19.1,-30.0,-30.0,-30.0,-19.8,-14.2,-1.3,0.0,41.10749,29.01906
-140.0,-140.0,-140.0,-82.8,-86.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.0,-12.9,-30.0,-30.0,-30.0,-30.0,2.7,0.0,41.10766,29.02238
-140.0,-140.0,-140.0,-115.9,-113.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.6,-12.8,-30.0,-30.0,-30.0,-30.0,1.4,0.0,41.10776,29.01998
-140.0,-140.0,-140.0,-76.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,30.2,0.0,41.10782,29.02426
-140.0,-140.0,-140.0,-82.0,-140.0,-140.0,-90.7,-140.0,-140.0,-30.0,-30.0,-30.0,-10.5,-30.0,-30.0,-18.9,-30.0,-30.0,21.1,0.0,41.10784,29.02495
-140.0,-140.0,-140.0,-140.0,-140.0,-83.4,-140.0,-140.0,-96.7,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-30.0,-30.0,-20.8,13.9,0.0,41.10801,29.02903
-140.0,-129.2,-140.0,-140.0,-128.6,-140.0,-140.0,-126.0,-140.0,-30.0,-20.1,-30.0,-30.0,-19.8,-30.0,-30.0,-16.9,-30.0,-8.0,0.0,41.10454,29.01626
-114.5,-84.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-29.3,-10.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,17.1,0.0,41.10465,29.01994
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-65.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,28.8,0.0,41.10529,29.02732
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-64.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,31.2,0.0,41.1065,29.02767
-140.0,-140.0,-140.0,-140.0,-140.0,-84.8,-140.0,-140.0,-75.0,-30.0,-30.0,-30.0,-30.0,-30.0,-19.7,-30.0,-30.0,-10.8,12.4,0.0,41.10659,29.02828
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-67.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,26.4,0.0,41.10663,29.02764
-140.0,-140.0,-140.0,-140.0,-140.0,-79.3,-87.1,-140.0,-82.1,-30.0,-30.0,-30.0,-30.0,-30.0,-12.3,-18.3,-30.0,-14.1,3.7,0.0,41.10668,29.02838
-140.0,-140.0,-140.0,-140.0,-72.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,32.5,0.0,41.10688,29.02152
-140.0,-140.0,-140.0,-140.0,-67.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,32.6,0.0,41.10695,29.0215
-120.0,-115.8,-111.5,-140.0,-116.6,-140.0,-140.0,-140.0,-140.0,-20.1,-17.3,-13.5,-30.0,-18.8,-30.0,-30.0,-30.0,-30.0,-6.4,0.0,41.10766,29.01961
-140.0,-140.0,-140.0,-96.9,-140.0,-140.0,-88.7,-140.0,-89.6,-30.0,-30.0,-30.0,-18.7,-30.0,-30.0,-12.9,-30.0,-11.8,-6.6,5.0,41.10785,29.02602
-140.0,-140.0,-140.0,-74.3,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,31.5,0.0,41.10789,29.02461
-140.0,-140.0,-140.0,-99.8,-104.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.3,-16.5,-30.0,-30.0,-30.0,-30.0,-5.3,0.0,41.10797,29.02113
-140.0,-110.2,-140.0,-140.0,-140.0,-140.0,-140.0,-113.7,-140.0,-30.0,-12.9,-30.0,-30.0,-30.0,-30.0,-30.0,-15.9,-30.0,6.4,0.0,41.1036,29.01704
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,25.6,0.0,41.10584,29.02781
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-115.4,-116.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.4,-13.9,1.8,0.0,41.10623,29.01556
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-63.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.3,31.6,0.0,41.10641,29.0277
-140.0,-140.0,-140.0,-121.0,-119.6,-140.0,-140.0,-114.2,-118.2,-30.0,-30.0,-30.0,-19.8,-17.8,-30.0,-30.0,-13.4,-17.0,-2.2,0.0,41.1065,29.01594
-140.0,-140.0,-140.0,-140.0,-140.0,-86.9,-140.0,-140.0,-82.7,-30.0,-30.0,-30.0,-30.0,-30.0,-14.9,-30.0,-30.0,-11.9,9.2,0.0,41.10651,29.02818
-140.0,-140.0,-140.0,-140.0,-80.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,27.2,0.0,41.1067,29.02153
-140.0,-140.0,-140.0,-140.0,-140.0,-83.8,-140.0,-140.0,-78.5,-30.0,-30.0,-30.0,-30.0,-30.0,-16.7,-30.0,-30.0,-11.2,11.8,0.0,41.10679,29.02852
-140.0,-140.0,-140.0,-140.0,-140.0,-88.2,-140.0,-140.0,-87.7,-30.0,-30.0,-30.0,-30.0,-30.0,-12.8,-30.0,-30.0,-12.4,2.5,0.0,41.10704,29.02884
-140.0,-140.0,-140.0,-140.0,-73.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,33.6,0.0,41.10709,29.02158
-140.0,-140.0,-140.0,-140.0,-75.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,31.7,0.0,41.10719,29.02164
-140.0,-140.0,-140.0,-140.0,-140.0,-87.1,-140.0,-140.0,-87.8,-30.0,-30.0,-30.0,-30.0,-30.0,-11.5,-30.0,-30.0,-13.8,7.0,0.0,41.10722,29.02922
-140.0,-140.0,-140.0,-140.0,-140.0,-89.0,-140.0,-140.0,-91.8,-30.0,-30.0,-30.0,-30.0,-30.0,-11.9,-30.0,-30.0,-13.6,6.4,0.0,41.10727,29.0293
-140.0,-140.0,-140.0,-140.0,-140.0,-92.8,-140.0,-140.0,-90.7,-30.0,-30.0,-30.0,-30.0,-30.0,-13.2,-30.0,-30.0,-13.3,4.7,0.0,41.10727,29.02938
-140.0,-140.0,-123.3,-140.0,-119.9,-140.0,-140.0,-119.5,-118.6,-30.0,-30.0,-19.2,-30.0,-16.7,-30.0,-30.0,-16.6,-16.2,-4.9,0.0,41.10729,29.01806
-140.0,-140.0,-140.0,-128.2,-124.0,-140.0,-140.0,-124.8,-124.8,-30.0,-30.0,-30.0,-20.2,-16.8,-30.0,-30.0,-17.8,-17.7,-12.2,0.0,41.10736,29.01864
-140.0,-140.0,-140.0,-73.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,28.4,0.0,41.10784,29.02473
-140.0,-140.0,-140.0,-73.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,31.1,0.0,41.10785,29.02452
-140.0,-140.0,-87.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,17.5,0.0,41.10533,29.01995
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,29.3,0.0,41.10537,29.02662
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-78.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,17.5,0.0,41.10601,29.02777
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.6,-115.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-17.7,-14.1,-4.2,0.0,41.10636,29.01575
-140.0,-140.0,-140.0,-140.0,-140.0,-82.6,-140.0,-140.0,-75.7,-30.0,-30.0,-30.0,-30.0,-30.0,-16.1,-30.0,-30.0,-10.6,14.3,0.0,41.10649,29.02828
-140.0,-140.0,-140.0,-140.0,-140.0,-82.7,-140.0,-140.0,-77.9,-30.0,-30.0,-30.0,-30.0,-30.0,-15.6,-30.0,-30.0,-12.4,8.0,0.0,41.10663,29.02832
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-68.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,27.9,0.0,41.10678,29.0276
-140.0,-140.0,-140.0,-120.2,-118.0,-140.0,-140.0,-121.3,-120.3,-30.0,-30.0,-30.0,-16.3,-15.2,-30.0,-30.0,-18.3,-17.1,-9.0,0.0,41.10687,29.01653
-140.0,-140.0,-140.0,-140.0,-71.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,33.9,0.0,41.10692,29.0215
-140.0,-140.0,-140.0,-119.1,-119.0,-140.0,-140.0,-120.6,-117.9,-30.0,-30.0,-30.0,-16.8,-16.6,-30.0,-30.0,-17.1,-15.8,-7.8,0.0,41.1071,29.01717
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-81.5,-140.0,-70.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.7,-30.0,-10.4,20.2,0.0,41.1072,29.0275
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-84.2,-140.0,-71.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-20.2,-30.0,-10.4,22.0,0.0,41.10728,29.02748
-140.0,-127.5,-123.9,-140.0,-122.6,-140.0,-140.0,-123.7,-121.5,-30.0,-22.1,-18.5,-30.0,-17.5,-30.0,-30.0,-18.7,-17.4,-3.4,0.0,41.10733,29.01843
-140.0,-140.0,-140.0,-94.2,-140.0,-140.0,-86.6,-140.0,-88.8,-30.0,-30.0,-30.0,-17.5,-30.0,-30.0,-12.8,-30.0,-14.0,2.5,0.0,41.1078,29.02586
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.1,-140.0,-76.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.3,-30.0,-14.8,10.0,0.0,41.10791,29.02727
-140.0,-140.0,-140.0,-96.0,-92.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.8,-11.7,-30.0,-30.0,-30.0,-30.0,8.7,0.0,41.10802,29.02151
-140.0,-140.0,-140.0,-140.0,-133.7,-140.0,-140.0,-131.5,-140.0,-30.0,-30.0,-30.0,-30.0,-20.8,-30.0,-30.0,-19.4,-30.0,-7.5,0.0,41.09897,29.02587
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.2,-118.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.1,-13.3,-30.0,-1.5,0.0,41.10031,29.02143
-85.5,-74.6,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-17.8,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,16.9,0.0,41.10436,29.02018
-140.0,-140.0,-87.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,16.0,0.0,41.10538,29.01998
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-114.0,-91.8,-99.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-26.1,-11.4,-16.3,-6.1,8.0,41.10591,29.02652
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-71.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,27.8,0.0,41.10631,29.02772
-140.0,-140.0,-140.0,-140.0,-140.0,-86.0,-140.0,-140.0,-79.8,-30.0,-30.0,-30.0,-30.0,-30.0,-16.1,-30.0,-30.0,-11.2,11.0,0.0,41.10653,29.02833
