Latitude,Longitude,RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,SINR_Serving,TA_Serving,merged_row_count,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,Technology_Mode,NR_UE_RRCReEst_EndResult
41.10314,29.0174,-140.0,-113.9,-140.0,-140.0,-140.0,-140.0,-140.0,-112.4,-140.0,-30.0,-14.8,-30.0,-30.0,-30.0,-30.0,-30.0,-13.0,-30.0,1.1,0.0,73,132.3,96322.45,93924.09,7.9,0.0,0.0,174.0,0.0,1.0,7.9,4.0,21.2,0.0,13.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10325,29.01732,-140.0,-110.3,-140.0,-140.0,-140.0,-140.0,-140.0,-109.1,-140.0,-30.0,-14.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.6,-30.0,1.1,0.0,73,129.8,97361.92,93795.57,12.7,0.0,0.0,167.0,0.0,1.0,12.7,4.0,20.8,0.0,9.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10354,29.01709,-140.0,-111.4,-140.0,-140.0,-140.0,-140.0,-140.0,-109.0,-140.0,-30.0,-14.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.8,-30.0,2.4,0.0,73,127.7,98595.85,96623.66,9.9,0.0,0.0,72.0,0.0,1.0,9.9,4.0,20.7,0.0,9.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10366,29.01699,-140.0,-114.5,-140.0,-140.0,-140.0,-140.0,-140.0,-117.1,-140.0,-30.0,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-15.2,-30.0,-1.3,0.0,73,132.6,98406.4,93119.3,9.0,0.0,0.0,118.0,0.0,1.0,9.0,4.0,21.9,0.0,9.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10393,29.01679,-123.1,-116.5,-140.0,-140.0,-140.0,-140.0,-140.0,-120.3,-140.0,-18.7,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-17.2,-30.0,-5.4,0.0,73,137.1,31416.32,27434.13,5.1,0.0,0.0,84.0,0.0,1.0,5.1,4.0,22.2,0.0,9.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10436,29.02004,-95.5,-72.6,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-25.9,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,15.5,0.0,73,93.8,95186.05,92377.04,0.0,0.0,0.0,55.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10442,29.01639,-140.0,-121.6,-140.0,-140.0,-140.0,-140.0,-140.0,-125.6,-140.0,-30.0,-14.4,-30.0,-30.0,-30.0,-30.0,-30.0,-17.4,-30.0,-8.1,0.0,73,143.1,16467.42,16490.42,2.3,16.0,0.0,119.0,0.0,1.0,2.3,4.0,22.3,0.0,16.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10447,29.01632,-140.0,-124.8,-140.0,-140.0,-141.4,-140.0,-140.0,-126.4,-140.0,-30.0,-16.1,-30.0,-30.0,-30.7,-30.0,-30.0,-17.4,-30.0,-8.6,0.0,73,145.3,15461.6,15552.05,10.9,8.0,0.0,113.0,0.0,1.0,10.9,4.0,22.4,0.0,16.1,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10451,29.02121,-71.8,-63.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-20.5,-10.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,19.3,0.0,73,83.2,97326.05,94315.41,0.0,0.0,0.0,24.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10466,29.01616,-140.0,-129.5,-140.0,-140.0,-140.0,-140.0,-140.0,-125.5,-140.0,-30.0,-20.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.0,-30.0,-5.4,0.0,73,143.8,12860.77,16702.32,13.7,20.0,0.0,120.0,0.0,1.0,13.7,4.0,22.4,0.0,12.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10471,29.01611,-140.0,-127.2,-140.0,-140.0,-140.0,-140.0,-140.0,-127.9,-140.0,-30.0,-17.7,-30.0,-30.0,-30.0,-30.0,-30.0,-18.2,-30.0,-9.0,0.0,73,146.6,17879.04,11810.48,12.1,7.0,0.0,207.0,0.0,1.0,12.1,4.0,22.4,0.0,17.7,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10475,29.0231,-81.2,-95.3,-140.0,-140.0,-140.0,-140.0,-140.0,-96.4,-140.0,-11.2,-20.1,-30.0,-30.0,-30.0,-30.0,-30.0,-21.3,-30.0,10.4,0.0,73,100.1,95416.32,92707.35,10.4,0.0,0.0,62.0,0.0,1.0,10.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1048,29.02299,-75.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-87.1,-140.0,-11.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.3,-30.0,10.2,0.0,73,96.2,95236.99,92551.91,7.4,0.0,0.0,56.0,0.0,1.0,7.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10504,29.02556,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.5,-86.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-20.7,27.3,0.0,73,98.5,97387.51,94558.77,10.4,0.0,0.0,82.0,0.0,1.0,10.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10507,29.01982,-140.0,-98.3,-93.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-15.0,-11.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-0.8,0.0,73,116.1,96650.19,92819.16,20.3,0.0,0.0,136.0,0.0,1.0,20.3,4.0,19.0,0.0,9.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10524,29.02286,-80.8,-92.8,-91.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-11.0,-20.3,-15.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,10.6,0.0,73,99.7,95641.6,92642.55,7.2,0.0,0.0,61.0,0.0,1.0,7.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10545,29.01544,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-124.5,-126.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.7,-18.2,-5.2,0.0,73,142.4,17735.68,20621.02,18.4,4.0,0.0,172.0,0.0,1.0,18.4,4.0,22.2,0.0,9.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10588,29.01536,-140.0,-140.0,-140.0,-140.0,-123.3,-140.0,-140.0,-121.0,-122.9,-30.0,-30.0,-30.0,-30.0,-16.5,-30.0,-30.0,-15.7,-16.1,-6.4,0.0,73,138.6,52920.32,42016.27,5.5,4.0,0.0,223.0,0.0,1.0,5.5,4.0,22.2,0.0,6.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10627,29.02776,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-66.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,29.8,0.0,73,84.2,89927.68,89023.48,8.3,0.0,0.0,28.0,0.0,1.0,8.3,4.0,17.5,0.0,2.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10634,29.02771,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-66.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.3,30.3,0.0,73,82.2,97735.68,89132.62,9.1,0.0,0.0,29.0,0.0,1.0,9.1,4.0,17.4,0.0,3.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10642,29.02818,-140.0,-140.0,-140.0,-140.0,-140.0,-88.7,-140.0,-140.0,-81.9,-30.0,-30.0,-30.0,-30.0,-30.0,-20.1,-30.0,-30.0,-11.0,12.2,0.0,73,97.5,96215.04,92734.54,4.6,0.0,0.0,77.0,0.0,1.0,4.6,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10712,29.02752,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-86.3,-140.0,-77.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.2,-30.0,-10.5,17.4,0.0,73,99.2,96890.88,94091.62,1.4,0.0,0.0,81.0,0.0,1.0,1.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10735,29.02265,-140.0,-140.0,-140.0,-88.9,-82.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-16.5,-10.7,-30.0,-30.0,-30.0,-30.0,13.1,0.0,73,100.2,96296.96,94815.32,8.1,0.0,0.0,36.0,0.0,1.0,8.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1074,29.01892,-140.0,-140.0,-140.0,-140.0,-119.2,-140.0,-140.0,-116.4,-114.2,-30.0,-30.0,-30.0,-30.0,-16.4,-30.0,-30.0,-14.8,-14.1,-2.2,0.0,73,130.9,98570.24,95453.61,9.4,0.0,0.0,119.0,0.0,1.0,9.4,4.0,21.3,0.0,13.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10743,29.02913,-140.0,-140.0,-140.0,-140.0,-140.0,-84.8,-140.0,-140.0,-90.6,-30.0,-30.0,-30.0,-30.0,-30.0,-12.2,-30.0,-30.0,-15.4,-1.0,0.0,73,105.9,95657.11,92537.51,9.2,0.0,0.0,112.0,0.0,1.0,9.2,4.0,17.5,0.0,1.1,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10745,29.02283,-140.0,-140.0,-140.0,-90.4,-88.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.8,-12.2,-30.0,-30.0,-30.0,-30.0,5.3,0.0,73,107.9,97879.05,101347.02,10.5,0.0,0.0,39.0,0.0,1.0,10.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10758,29.01934,-140.0,-112.2,-109.4,-140.0,-124.2,-140.0,-140.0,-120.0,-122.4,-30.0,-16.0,-13.3,-30.0,-23.2,-30.0,-30.0,-22.3,-23.5,-4.2,0.0,73,131.5,98475.52,101380.48,9.5,0.0,0.0,104.0,0.0,1.0,9.5,4.0,20.2,0.0,9.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10762,29.02205,-140.0,-140.0,-140.0,-85.7,-82.5,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.9,-11.1,-30.0,-30.0,-30.0,-30.0,9.1,0.0,73,102.6,95723.52,101985.51,1.0,0.0,0.0,73.0,0.0,1.0,1.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10772,29.02737,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-67.1,-140.0,-73.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,-13.5,-0.9,0.0,73,96.3,90092.23,93135.53,19.6,5.0,0.0,109.0,0.0,1.0,19.6,4.0,17.6,0.0,5.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1078,29.02416,-140.0,-140.0,-140.0,-69.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,31.5,0.0,73,95.1,97602.56,94475.57,1.8,0.0,0.0,25.0,0.0,1.0,1.8,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10784,29.02047,-140.0,-140.0,-140.0,-108.3,-107.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-14.8,-13.0,-30.0,-30.0,-30.0,-30.0,5.4,0.0,73,127.5,98165.78,95515.9,7.8,0.0,0.0,68.0,0.0,1.0,7.8,4.0,19.7,0.0,7.3,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10786,29.02569,-140.0,-140.0,-140.0,-89.7,-140.0,-140.0,-94.3,-140.0,-94.9,-30.0,-30.0,-30.0,-12.4,-30.0,-30.0,-15.4,-30.0,-15.5,5.1,0.0,73,107.7,95928.32,93250.66,7.3,0.0,0.0,110.0,0.0,1.0,7.3,4.0,17.5,0.0,1.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10787,29.02556,-140.0,-140.0,-140.0,-90.3,-140.0,-140.0,-93.3,-140.0,-94.5,-30.0,-30.0,-30.0,-11.9,-30.0,-30.0,-15.4,-30.0,-17.0,6.2,0.0,73,109.2,95825.92,93039.01,9.4,0.0,0.0,101.0,0.0,1.0,9.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10788,29.02508,-140.0,-140.0,-140.0,-84.4,-140.0,-140.0,-93.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.5,-30.0,-30.0,-18.9,-30.0,-30.0,16.9,0.0,73,104.4,95554.1,98559.76,8.7,0.0,0.0,88.0,0.0,1.0,8.7,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10791,29.02721,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-71.2,-140.0,-77.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.0,-30.0,-13.9,11.0,0.0,73,90.2,97320.96,78616.49,0.3,0.0,0.0,24.0,0.0,1.0,0.3,4.0,17.5,0.0,1.1,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10805,29.0289,-140.0,-140.0,-140.0,-140.0,-140.0,-77.1,-89.7,-140.0,-120.4,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-21.4,-30.0,-34.3,14.3,0.0,73,94.9,95539.84,77649.47,10.0,0.0,0.0,63.0,0.0,1.0,10.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10805,29.02895,-140.0,-140.0,-140.0,-140.0,-140.0,-76.7,-121.5,-140.0,-91.2,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-34.1,-30.0,-18.4,18.5,0.0,73,93.2,95662.08,104327.62,7.1,0.0,0.0,56.0,0.0,1.0,7.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09981,29.02227,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-125.1,-118.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-18.6,-12.9,-30.0,2.5,0.0,74,135.5,43788.52,33182.24,8.4,0.0,0.0,119.0,0.0,1.0,8.4,4.0,22.2,0.0,9.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10019,29.02172,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-125.0,-119.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-17.6,-13.2,-30.0,0.6,0.0,74,136.0,31621.12,19437.34,8.5,1.0,0.0,140.0,0.0,1.0,8.5,4.0,22.2,0.0,9.8,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10036,29.02149,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-122.1,-119.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.5,-13.6,-30.0,-0.6,0.0,74,136.6,28590.08,30291.17,7.0,11.0,0.0,244.0,0.0,1.0,7.0,4.0,22.3,0.0,12.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10119,29.01936,-140.0,-140.0,-120.2,-140.0,-140.0,-140.0,-120.9,-118.1,-140.0,-30.0,-30.0,-16.5,-30.0,-30.0,-30.0,-17.2,-15.1,-30.0,-5.8,0.0,74,137.6,18166.7,19662.12,5.7,0.0,0.0,86.0,0.0,1.0,5.7,4.0,22.3,0.0,9.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10121,29.01931,-140.0,-140.0,-119.2,-140.0,-140.0,-140.0,-121.9,-119.3,-140.0,-30.0,-30.0,-15.8,-30.0,-30.0,-30.0,-17.3,-15.5,-30.0,-6.6,0.0,74,140.0,21544.96,17267.97,13.7,0.0,0.0,73.0,0.0,1.0,13.7,4.0,22.2,0.0,7.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10124,29.01916,-140.0,-140.0,-127.0,-140.0,-140.0,-140.0,-120.6,-119.6,-140.0,-30.0,-30.0,-21.5,-30.0,-30.0,-30.0,-15.7,-14.8,-30.0,-5.1,0.0,74,140.7,16137.4,18557.34,10.5,0.0,0.0,106.0,0.0,1.0,10.5,4.0,22.3,0.0,11.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10124,29.01918,-140.0,-140.0,-122.6,-140.0,-140.0,-140.0,-121.3,-119.6,-140.0,-30.0,-30.0,-18.4,-30.0,-30.0,-30.0,-17.1,-14.5,-30.0,-5.0,0.0,74,140.1,17101.5,16545.42,5.9,4.0,0.0,72.0,0.0,1.0,5.9,4.0,22.2,0.0,8.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10432,29.01648,-140.0,-122.2,-140.0,-140.0,-140.0,-140.0,-126.6,-124.4,-140.0,-30.0,-15.1,-30.0,-30.0,-30.0,-30.0,-19.8,-17.1,-30.0,-7.7,0.0,74,143.0,16752.64,16205.14,10.0,3.0,0.0,111.0,0.0,1.0,10.0,4.0,22.3,0.0,9.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10436,29.02016,-83.2,-76.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-18.6,-10.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,19.4,0.0,74,93.8,98570.24,90814.02,1.8,0.0,0.0,25.0,0.0,1.0,1.8,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10444,29.01636,-140.0,-126.2,-140.0,-140.0,-140.0,-140.0,-140.0,-124.9,-140.0,-30.0,-17.6,-30.0,-30.0,-30.0,-30.0,-30.0,-16.2,-30.0,-7.4,0.0,74,146.5,16712.56,15122.23,4.4,8.0,0.0,114.0,0.0,1.0,4.4,4.0,22.4,0.0,14.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10459,29.01994,-93.8,-78.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-19.6,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,21.2,0.0,74,98.1,97428.46,93280.84,10.2,0.0,0.0,29.0,0.0,1.0,10.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1046,29.0162,-140.0,-124.0,-140.0,-140.0,-140.0,-140.0,-140.0,-125.8,-140.0,-30.0,-15.6,-30.0,-30.0,-30.0,-30.0,-30.0,-16.9,-30.0,-7.0,0.0,74,143.9,16875.52,15311.82,7.4,4.0,0.0,119.0,0.0,1.0,7.4,4.0,22.4,0.0,11.1,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1047,29.02296,-82.6,-92.1,-140.0,-140.0,-140.0,-140.0,-140.0,-92.0,-140.0,-11.2,-19.8,-30.0,-30.0,-30.0,-30.0,-30.0,-18.3,-30.0,9.8,0.0,74,101.4,95477.76,92696.97,10.0,0.0,0.0,64.0,0.0,1.0,10.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10474,29.02322,-88.1,-93.1,-140.0,-140.0,-140.0,-140.0,-140.0,-89.2,-140.0,-13.6,-17.6,-30.0,-30.0,-30.0,-30.0,-30.0,-14.6,-30.0,-0.6,0.0,74,104.8,96174.72,93147.7,10.6,4.0,0.0,151.0,0.0,1.0,10.6,4.0,17.9,0.0,7.3,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1049,29.01594,-140.0,-123.5,-140.0,-140.0,-140.0,-140.0,-140.0,-121.2,-140.0,-30.0,-15.7,-30.0,-30.0,-30.0,-30.0,-30.0,-14.4,-30.0,-4.5,0.0,74,138.2,13823.28,18510.56,6.2,1.0,0.0,101.0,0.0,1.0,6.2,4.0,22.4,0.0,10.7,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.105,29.01584,-140.0,-127.5,-140.0,-140.0,-125.0,-140.0,-140.0,-122.0,-140.0,-30.0,-20.1,-30.0,-30.0,-18.6,-30.0,-30.0,-15.2,-30.0,-4.1,0.0,74,139.3,26686.84,22912.02,5.9,0.0,0.0,101.0,0.0,1.0,5.9,4.0,22.3,0.0,9.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.105,29.02497,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,22.6,0.0,74,91.4,95477.76,92911.77,3.4,0.0,0.0,83.0,0.0,1.0,3.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10552,29.02773,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-80.3,-80.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.1,-12.2,2.3,0.0,74,100.0,97361.92,92007.38,10.1,0.0,0.0,29.0,0.0,1.0,10.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10554,29.02659,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.9,-84.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-18.3,19.2,0.0,74,93.2,98611.2,83050.66,9.9,0.0,0.0,28.0,0.0,1.0,9.9,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1056,29.02278,-88.6,-140.0,-86.9,-140.0,-108.3,-140.0,-140.0,-140.0,-140.0,-14.7,-30.0,-13.9,-30.0,-25.7,-30.0,-30.0,-30.0,-30.0,2.7,0.0,74,106.6,95636.59,93003.37,11.1,0.0,0.0,91.0,0.0,1.0,11.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10578,29.02656,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-91.6,-96.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.4,-15.0,8.1,0.0,74,108.1,97664.0,94658.28,8.5,0.0,0.0,50.0,0.0,1.0,8.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10596,29.0154,-140.0,-140.0,-140.0,-140.0,-121.9,-140.0,-140.0,-121.9,-122.0,-30.0,-30.0,-30.0,-30.0,-16.0,-30.0,-30.0,-15.6,-16.0,-4.0,0.0,74,140.5,68256.26,89109.23,7.5,2.0,0.0,154.0,0.0,1.0,7.5,4.0,22.1,0.0,12.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10597,29.02271,-114.2,-140.0,-88.9,-140.0,-85.1,-140.0,-140.0,-140.0,-140.0,-26.6,-30.0,-15.3,-30.0,-12.2,-30.0,-30.0,-30.0,-30.0,1.8,0.0,74,108.7,96927.77,94068.13,7.0,0.0,0.0,97.0,0.0,1.0,7.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10603,29.02648,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-107.5,-96.7,-93.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-20.8,-14.1,-12.4,0.8,0.0,74,110.8,96588.74,93768.65,7.3,0.0,0.0,96.0,0.0,1.0,7.3,4.0,17.5,0.0,5.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10634,29.01572,-140.0,-140.0,-140.0,-129.8,-120.7,-140.0,-140.0,-118.6,-115.1,-30.0,-30.0,-30.0,-24.2,-17.1,-30.0,-30.0,-16.0,-14.2,-3.8,0.0,74,138.3,98529.92,95759.93,8.2,0.0,0.0,182.0,0.0,1.0,8.2,4.0,22.0,0.0,5.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
