Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6,Time_Numeric
61,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-87.3,-93.486,-103.9927067,-108.5712705,-110.7300809,-112.7003478,-109.5582743,-12.33,-23.00628571,-32.14147317,-35.19591055,-37.45391633,-38.04175577,-33.71917433,3.12,-12.07171429,-21.9793357,-24.57701266,-30.91904064,-35.70576697,-24.11798051,1741954480
62,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-87.15111111,-93.588,-103.9927067,-108.5712705,-110.7300809,-112.7003478,-109.5582743,-12.23222222,-23.22457143,-32.14147317,-35.19591055,-37.45391633,-38.04175577,-33.71917433,3.518888889,-12.29942857,-21.9793357,-24.57701266,-30.91904064,-35.70576697,-24.11798051,1741954480
63,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-87.00222222,-93.69,-103.9927067,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-12.13444444,-23.44285714,-32.14147317,-35.26931176,-37.45391633,-38.04175577,-33.71917433,3.917777778,-12.52714286,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
64,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.70444444,-93.384,-103.9927067,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.93888889,-22.788,-32.14147317,-35.26931176,-37.45391633,-38.06308395,-33.71917433,4.715555556,-11.844,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
65,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.55555556,-93.282,-103.9927067,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.84111111,-22.56971429,-32.14147317,-35.26931176,-37.45391633,-38.08214741,-33.71917433,5.114444444,-11.61628571,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
66,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.40666667,-93.18,-103.9927067,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.74333333,-22.35142857,-32.14147317,-35.26931176,-37.45391633,-38.08214741,-33.71917433,5.513333333,-11.38857143,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
67,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.25777778,-93.078,-103.9927067,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.64555556,-22.13314286,-32.14147317,-35.26931176,-37.45391633,-38.08214741,-33.71917433,5.912222222,-11.16085714,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
68,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-85.96,-92.976,-104.074015,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.45,-21.91485714,-32.16413984,-35.26931176,-37.45391633,-38.08214741,-33.71917433,6.71,-10.93314286,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
69,2025-03-14 12:14:40,29.02949,41.10723,640704,48,76,59,68,40,59,76,-86.10888889,-92.874,-103.9927067,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.54777778,-21.69657143,-32.14147317,-35.26931176,-37.45391633,-38.08214741,-33.71917433,6.311111111,-10.70542857,-21.9793357,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954480
70,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.22666667,-92.772,-104.1377383,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.06333333,-21.47828571,-32.34056637,-35.26931176,-37.45391633,-38.08214741,-33.71917433,9.62,-10.47771429,-21.90166702,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954481
71,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.52,-92.67,-104.59,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.11,-21.26,-33.19,-35.26931176,-37.45391633,-38.08214741,-33.71917433,9.17,-10.25,-22.55,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954481
72,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.93333333,-92.63857143,-104.513,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.01666667,-21.81285714,-33.09933333,-35.26931176,-37.45391633,-38.07245959,-33.71917433,10.07,-10.82285714,-22.45833333,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954481
73,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.64,-93.47,-104.359,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-10.97,-22.81,-32.918,-35.26931176,-37.53270339,-37.98001212,-33.71917433,10.52,-11.92,-22.275,-24.79446941,-31.05292325,-35.74009942,-24.11798051,1741954481
74,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.79833333,-93.05428571,-104.436,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.03333333,-22.31142857,-33.00866667,-35.26931176,-37.45391633,-38.07245959,-33.71917433,9.976666667,-11.37142857,-22.36666667,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954481
75,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.95666667,-92.22285714,-104.282,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.09666667,-21.31428571,-32.82733333,-35.26931176,-37.45391633,-38.08214741,-33.71917433,9.433333333,-10.27428571,-22.18333333,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954481
76,2025-03-14 12:14:41,29.02949,41.10723,640704,48,76,59,68,40,59,76,-82.115,-91.80714286,-104.205,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.16,-20.81571429,-32.73666667,-35.26931176,-37.45391633,-38.08214741,-33.71917433,8.89,-9.725714286,-22.09166667,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954481
78,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.27333333,-91.39142857,-103.897,-108.3003918,-110.7300809,-112.7003478,-109.5582743,-11.22333333,-20.31714286,-32.374,-35.26931176,-37.45391633,-38.08214741,-33.71917433,8.346666667,-9.177142857,-21.725,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954482
79,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.43166667,-90.97571429,-104.051,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.28666667,-19.81857143,-32.55533333,-35.3586129,-37.45391633,-38.08214741,-33.71917433,7.803333333,-8.628571429,-21.90833333,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
80,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.59,-90.56,-104.128,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.35,-19.32,-32.646,-35.3586129,-37.45391633,-38.08214741,-33.71917433,7.26,-8.08,-22,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
81,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.206,-90.32333333,-103.974,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.312,-19.66333333,-32.46466667,-35.3586129,-37.45391633,-38.08214741,-33.71917433,7.536,-8.466666667,-21.81666667,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
77,2025-03-14 12:14:42,29.02949,41.10723,640704,48,76,59,68,40,59,76,-81.822,-90.44166667,-103.82,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.274,-19.49166667,-32.28333333,-35.3586129,-37.45391633,-38.08214741,-33.71917433,7.812,-8.273333333,-21.63333333,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
82,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.438,-90.205,-103.743,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.236,-19.835,-32.19266667,-35.3586129,-37.45391633,-38.08214741,-33.71917433,8.088,-8.66,-21.54166667,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
83,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.054,-90.08666667,-103.589,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.198,-20.00666667,-32.01133333,-35.3586129,-37.45391633,-38.08214741,-33.71917433,8.364,-8.853333333,-21.35833333,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
84,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-80.67,-89.85,-103.666,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.16,-20.35,-32.102,-35.3586129,-37.45391633,-38.08214741,-33.71917433,8.64,-9.24,-21.45,-24.96745676,-30.94213962,-35.70576697,-24.11798051,1741954482
85,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.7075,-89.96833333,-103.512,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.23,-20.17833333,-31.92066667,-35.3586129,-37.45391633,-38.08214741,-33.71917433,8.1725,-9.046666667,-21.26666667,-24.83870829,-30.94213962,-35.70576697,-24.11798051,1741954482
86,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-82.745,-91.125,-103.435,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.3,-19.685,-31.83,-35.3586129,-37.45391633,-38.08214741,-33.71917433,7.705,-8.48,-21.175,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
87,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-83.7825,-91.015,-103.358,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.37,-18.705,-31.73933333,-35.3586129,-37.45391633,-38.08214741,-33.71917433,7.2375,-7.35,-21.08333333,-24.83870829,-30.96482482,-35.70576697,-24.11798051,1741954482
88,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-84.82,-92.4,-103.281,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.44,-19.02,-31.64866667,-35.26931176,-37.45391633,-38.08214741,-33.71917433,6.77,-7.72,-20.99166667,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954482
89,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-84.11666667,-91.7075,-103.204,-108.3625047,-110.7300809,-112.7003478,-109.5582743,-11.44666667,-18.8625,-31.558,-35.26931176,-37.45391633,-38.08214741,-33.71917433,6.716666667,-7.535,-20.9,-24.79446941,-30.96482482,-35.70576697,-24.11798051,1741954482
91,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-83.41333333,-90.3225,-103.127,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.45333333,-18.5475,-31.46733333,-35.56721507,-37.45391633,-38.08214741,-33.71917433,6.663333333,-7.165,-20.80833333,-25.08259743,-30.96482482,-35.70576697,-24.11798051,1741954482
92,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-82.71,-89.63,-102.973,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.46,-18.39,-31.286,-35.56721507,-37.45391633,-38.08214741,-33.71917433,6.61,-6.98,-20.625,-25.08259743,-30.94213962,-35.70576697,-24.11798051,1741954482
93,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-82.26833333,-89.33666667,-103.05,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.43833333,-18.515,-31.37666667,-35.56721507,-37.45391633,-38.08214741,-33.71917433,6.743333333,-7.13,-20.71666667,-25.08259743,-30.9304096,-35.70576697,-24.11798051,1741954482
90,2025-03-14 12:14:42,29.02947,41.10722,640704,48,76,59,68,40,59,76,-81.82666667,-89.04333333,-102.896,-108.1769379,-110.7300809,-112.7003478,-109.5582743,-11.41666667,-18.64,-31.19533333,-35.3586129,-37.53033535,-38.08214741,-33.71917433,6.876666667,-7.28,-20.53333333,-24.83870829,-31.01850803,-35.70576697,-24.11798051,1741954482
94,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-81.385,-88.75,-102.819,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.395,-18.765,-31.10466667,-35.56721507,-37.53033535,-38.08214741,-33.71917433,7.01,-7.43,-20.44166667,-25.08259743,-31.01850803,-35.70576697,-24.11798051,1741954482
95,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.94333333,-88.45666667,-102.742,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.37333333,-18.89,-31.014,-35.57749285,-37.53033535,-38.08214741,-33.71917433,7.143333333,-7.58,-20.35,-25.2113459,-31.01850803,-35.70576697,-24.11798051,1741954482
96,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.50166667,-88.16333333,-102.511,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.35166667,-19.015,-30.742,-35.5885984,-37.53033535,-38.08214741,-33.71917433,7.276666667,-7.73,-20.075,-25.2113459,-31.01850803,-35.70576697,-24.11798051,1741954482
97,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.06,-87.87,-102.665,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.33,-19.14,-30.92333333,-35.5885984,-37.53033535,-38.08214741,-33.71917433,7.41,-7.88,-20.25833333,-25.2113459,-31.01850803,-35.70576697,-24.11798051,1741954482
98,2025-03-14 12:14:42,29.02944,41.10724,640704,48,76,59,68,40,59,76,-80.67,-87.225,-102.588,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.62,-18.175,-30.83266667,-35.57749285,-37.53033535,-38.08214741,-33.71917433,6.2175,-6.625,-20.16666667,-25.2113459,-31.01850803,-35.70576697,-24.11798051,1741954482
100,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-81.28,-86.58,-102.357,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.91,-17.21,-30.56066667,-35.55311167,-37.53033535,-38.08214741,-33.68929032,5.025,-5.37,-19.89166667,-25.11039224,-31.01850803,-35.70576697,-24.11798051,1741954483
101,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-81.89,-85.935,-101.82,-108.2784114,-110.7300809,-112.7003478,-109.5582743,-12.2,-16.245,-30.915,-35.26931176,-37.53033535,-38.08214741,-33.68929032,3.8325,-4.115,-20.25,-24.82226422,-31.01850803,-35.70576697,-24.11798051,1741954483
102,2025-03-14 12:14:43,29.02943,41.10724,640704,76,48,59,68,40,59,76,-83.98,-88.31,-102.28,-108.2784114,-110.7300809,-112.7003478,-109.5582743,-12.17,-16.48,-30.47,-35.26931176,-37.53033535,-38.08214741,-33.68929032,3.66,-4.58,-19.8,-24.79446941,-31.01850803,-35.70576697,-24.11798051,1741954483
99,2025-03-14 12:14:43,29.02944,41.10724,640704,76,48,59,68,40,59,76,-82.945,-85.74333333,-102.434,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.4575,-15.68333333,-30.65133333,-35.19591055,-37.53033535,-38.08214741,-33.68929032,2.9,-3.353333333,-19.98333333,-24.60480746,-30.97272386,-35.70576697,-24.11798051,1741954483
103,2025-03-14 12:14:43,29.02943,41.10724,640704,76,48,59,68,40,59,76,-81.91,-83.17666667,-101.04,-108.4497326,-110.7300809,-112.7003478,-109.5765173,-12.745,-14.88666667,-30.90428571,-35.48851612,-37.53033535,-38.08214741,-33.68929032,2.14,-2.126666667,-20.23857143,-25.40652946,-31.14635836,-35.70576697,-24.11905226,1741954483
104,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-82.5,-85.29,-101.36,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.49,-15.28,-31.36,-35.48851612,-37.45391633,-38.08214741,-33.68929032,2.64,-2.86,-20.7,-25.27326428,-31.05825993,-35.70576697,-24.11798051,1741954483
105,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-82.696,-85.52166667,-100.72,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.48,-15.34,-30.44857143,-35.48851612,-37.53033535,-38.08214741,-33.68929032,2.672,-2.948333333,-19.77714286,-25.27326428,-31.14635836,-35.70576697,-24.11798051,1741954483
106,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-82.892,-85.75333333,-100.4,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.47,-15.4,-29.99285714,-35.36294049,-37.53033535,-38.08214741,-33.68929032,2.704,-3.036666667,-19.31571429,-24.86650309,-31.01850803,-35.70576697,-24.11798051,1741954483
107,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-83.088,-85.985,-100.08,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.46,-15.46,-29.53714286,-35.36294049,-37.53033535,-38.08214741,-33.68929032,2.736,-3.125,-18.85428571,-24.86650309,-31.01850803,-35.70576697,-24.11798051,1741954483
109,2025-03-14 12:14:43,29.02941,41.10725,640704,48,76,59,68,40,59,76,-83.284,-87.0075,-99.76,-108.2784114,-110.7300809,-112.7003478,-109.5582743,-12.45,-16.14,-29.08142857,-35.43634171,-37.53033535,-38.08214741,-33.68929032,2.768,-4.06,-18.39285714,-25.05559121,-31.01850803,-35.70576697,-24.11798051,1741954483
110,2025-03-14 12:14:43,29.02941,41.10725,640704,48,76,59,68,40,59,76,-83.48,-86.68,-99.12,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.44,-15.64,-28.17,-35.36294049,-37.53033535,-38.08214741,-33.68929032,2.8,-3.39,-17.47,-24.86650309,-31.01850803,-35.70576697,-24.11798051,1741954483
111,2025-03-14 12:14:43,29.02941,41.10725,640704,48,76,59,68,40,59,76,-83.125,-86.44833333,-99.44,-108.4019545,-110.7300809,-112.7003478,-109.5582743,-12.2575,-15.58,-28.62571429,-35.36294049,-37.53033535,-38.08214741,-33.68929032,3.4475,-3.301666667,-17.93142857,-24.86650309,-31.01850803,-35.70576697,-24.11798051,1741954483
108,2025-03-14 12:14:43,29.02943,41.10724,640704,48,76,59,68,40,59,76,-82.77,-86.21666667,-98.93333333,-108.1931887,-110.7300809,-112.7003478,-109.5582743,-12.075,-15.52,-28.11333333,-35.48081512,-37.53033535,-38.08214741,-33.68929032,4.095,-3.213333333,-17.41333333,-25.09588277,-31.01850803,-35.70576697,-24.11798051,1741954483
113,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-82.415,-87.6625,-98.74666667,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.8925,-17.14,-28.05666667,-35.41942388,-37.53033535,-38.08214741,-33.68929032,4.7425,-5.4,-17.35666667,-25.00065754,-31.01850803,-35.70576697,-24.11798051,1741954484
114,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-82.06,-87.99,-98.56,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.71,-17.64,-28,-35.4309252,-37.53033535,-38.08214741,-33.68929032,5.39,-6.07,-17.3,-25.05559121,-31.01850803,-35.70576697,-24.11798051,1741954484
115,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-81.82857143,-87.335,-98.3825,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.68571429,-16.64,-28.03125,-35.4309252,-37.53033535,-38.08214741,-33.68929032,5.505714286,-4.73,-17.33125,-25.05559121,-31.01850803,-35.70576697,-24.11798051,1741954484
112,2025-03-14 12:14:44,29.02941,41.10725,640704,48,76,59,68,40,59,76,-81.59714286,-87.792,-98.205,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.66142857,-17.734,-28.0625,-35.74460273,-37.53033535,-38.08214741,-33.71917433,5.621428571,-6.184,-17.3625,-25.14932526,-31.01850803,-35.70576697,-24.11798051,1741954484
116,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-81.36571429,-87.594,-98.0275,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.63714286,-17.828,-28.09375,-35.4309252,-37.53033535,-38.08214741,-33.71917433,5.737142857,-6.298,-17.39375,-25.05559121,-31.01850803,-35.70576697,-24.11798051,1741954484
117,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-81.13428571,-87.396,-97.85,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.61285714,-17.922,-28.125,-35.4309252,-37.53033535,-38.08214741,-33.71917433,5.852857143,-6.412,-17.425,-25.05559121,-31.01850803,-35.70576697,-24.11798051,1741954484
118,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-80.90285714,-87.198,-97.6725,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.58857143,-18.016,-28.15625,-35.44120298,-37.53033535,-38.08214741,-33.71917433,5.968571429,-6.526,-17.45625,-25.1743855,-31.01850803,-35.70576697,-24.11798051,1741954484
119,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-80.67142857,-88.875,-97.495,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.56428571,-17.44,-28.1875,-35.45530637,-37.53033535,-38.08214741,-33.68929032,6.084285714,-5.79,-17.4875,-25.19683643,-31.01850803,-35.70576697,-24.11798051,1741954484
120,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-80.44,-87,-97.14,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.54,-18.11,-28.25,-35.446853,-37.53033535,-38.08214741,-33.71917433,6.2,-6.64,-17.55,-25.1743855,-31.01850803,-35.70576697,-24.11798051,1741954484
121,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-82.39666667,-87.9375,-97.3175,-108.0696456,-110.7300809,-112.7003478,-109.5582743,-11.80333333,-17.775,-28.21875,-35.39986495,-37.53033535,-38.08214741,-33.71917433,5.183333333,-6.215,-17.51875,-25.00065754,-31.01850803,-35.70576697,-24.11798051,1741954484
122,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-84.35333333,-89.8125,-95.91,-108.6102083,-110.7300809,-112.7003478,-109.5582743,-12.06666667,-17.105,-25.24,-34.74166667,-37.57208021,-38.07339247,-33.68929032,4.166666667,-5.365,-14.445,-24.101875,-30.80727482,-35.70576697,-24.11798051,1741954484
123,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-86.31,-90.75,-96.85,-108.65,-110.7300809,-112.7003478,-109.5582743,-12.33,-16.77,-22.86,-34.68,-37.49799555,-38.07339247,-33.68929032,3.15,-4.94,-11.98,-24.04,-30.82996002,-35.70576697,-24.11798051,1741954484
124,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-82.425,-89.02333333,-95.91,-108.530625,-110.7300809,-112.7003478,-109.5582743,-11.755,-19.45666667,-27.628,-34.865,-37.57128679,-38.08214741,-33.71917433,5.84,-8.146666667,-16.922,-24.225625,-30.84948231,-35.70576697,-24.11798051,1741954484
125,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-78.54,-88.16,-94.97,-108.5704167,-110.7300809,-112.7003478,-109.5582743,-11.18,-20.8,-27.62,-34.80333333,-37.57128679,-38.08214741,-33.71917433,8.53,-9.75,-16.91,-24.16375,-30.84948231,-35.84778336,-24.11798051,1741954484
126,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-79.48,-89.88666667,-95.44,-108.4908333,-110.7300809,-112.7003478,-109.5582743,-11.34666667,-18.11333333,-27.624,-34.92666667,-37.57128679,-38.08214741,-33.71917433,7.53,-6.543333333,-16.916,-24.2875,-30.96424641,-35.70576697,-24.11798051,1741954484
128,2025-03-14 12:14:44,29.02938,41.10727,640704,48,76,59,68,40,59,76,-80.42,-87.825,-96.38,-108.3316667,-110.7300809,-112.7003478,-109.5582743,-11.51333333,-19.3,-27.632,-35.17333333,-37.49720213,-38.08214741,-33.71917433,6.53,-8.01,-16.928,-24.535,-30.97272386,-35.70576697,-24.11798051,1741954484
129,2025-03-14 12:14:44,29.02938,41.10727,640704,48,76,59,68,40,59,76,-81.36,-87.49,-97.32,-108.41125,-110.7300809,-112.7003478,-109.5582743,-11.68,-17.8,-27.64,-35.05,-37.49720213,-38.08214741,-33.71917433,5.53,-6.27,-16.94,-24.41125,-30.97272386,-35.70576697,-24.11798051,1741954484
130,2025-03-14 12:14:44,29.02938,41.10727,640704,48,76,59,68,40,59,76,-81.43833333,-87.93833333,-97.535,-108.3714583,-110.7300809,-112.7003478,-109.5582743,-11.62333333,-18.115,-27.6525,-35.11166667,-37.49720213,-38.08214741,-33.71917433,5.84,-6.641666667,-16.95,-24.473125,-30.97272386,-35.70576697,-24.11798051,1741954484
127,2025-03-14 12:14:44,29.02939,41.10726,640704,48,76,59,68,40,59,76,-81.51666667,-88.38666667,-96.85,-108.4510417,-110.7300809,-112.7003478,-109.5582743,-11.56666667,-18.43,-27.636,-34.98833333,-37.49720213,-38.08214741,-33.71917433,6.15,-7.013333333,-16.934,-24.349375,-30.97272386,-35.70576697,-24.11798051,1741954484
131,2025-03-14 12:14:44,29.02938,41.10727,640704,48,76,59,68,40,59,76,-81.595,-88.835,-97.75,-108.2520833,-110.7300809,-112.7003478,-109.5582743,-11.51,-18.745,-27.665,-35.29666667,-37.53033535,-38.08214741,-33.71917433,6.46,-7.385,-16.96,-24.65875,-31.01850803,-35.70576697,-24.11798051,1741954484
132,2025-03-14 12:14:44,29.02938,41.10727,640704,48,76,59,68,40,59,76,-81.67333333,-89.28333333,-97.965,-108.291875,-110.7300809,-112.7003478,-109.5582743,-11.45333333,-19.06,-27.6775,-35.235,-37.53033535,-38.08214741,-33.71917433,6.77,-7.756666667,-16.97,-24.596875,-30.97272386,-35.70576697,-24.11798051,1741954484
