Latitude,Longitude,merged_row_count,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType
41.10798,29.02909,71,5GSA,48,-87.1,-11.2,9.6,59,,,,,-102.5,,,,,-22.8,,,,,,102.6,96225.05,93063.98,10.4,0,22 (64QAM OR 256QAM / Low SE -16QAM),97,256QAM,Rank3,10.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10803,29.02781,71,5GSA,59,-72.4,-11.4,9.4,48,,,,,-81,,,,,-16.2,,,,,,91.4,97991.7,93563.24,9.6,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),64,256QAM,Rank4,9.6,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10809,29.02846,71,5GSA,48,-79.2,-12,7.3,59,76,,,,-84.6,-85.2,,,,-16.2,-16.6,,,,,94.2,97382.4,94200.79,4.5,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),68,256QAM,Rank4,4.5,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09895,29.0254,72,5GSA,68,-131.7,-19.8,-7.9,40,,,,,-136.4,,,,,-24.9,,,,,,152.8,4997.12,5765.55,9.8,81,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),240,QPSK,Rank1,9.8,LEVEL_16,22.5,,51,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09896,29.02529,72,5GSA,68,-131,-19.6,-8.6,40,,,,,-139.6,,,,,-27.4,,,,,,150.2,8130.56,6653.94,4.5,114,4 (QPSK OR 16QAM / Low SE -QPSK),222,QPSK,Rank1,4.5,LEVEL_16,22.5,,46.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09943,29.0232,72,5GSA,68,-120.2,-12.6,0.5,59,,,,,-127.9,,,,,-18.7,,,,,,137.1,14827.52,22076.11,6.3,7,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),95,16QAM,Rank2,6.3,LEVEL_16,22.3,,12.6,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10011,29.02182,72,5GSA,68,-120.3,-13.7,-0.5,59,,,,,-124.3,,,,,-16.8,,,,,,137.5,28037.12,28146.58,4.7,1,5 (QPSK OR 16QAM / Low SE -QPSK),177,16QAM,Rank1,4.7,LEVEL_16,22.2,,9.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1028,29.01759,72,5GSA,13,-115.4,-13.3,3.3,68,,,,,-119.2,,,,,-16.8,,,,,,134.9,97136.64,108540.33,10.5,0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),169,64QAM,Rank2,10.5,LEVEL_2,21.5,,13.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10303,29.01747,72,5GSA,13,-115.1,-13.7,1.4,68,,,,,-116.2,,,,,-14.4,,,,,,135.3,97361.92,93994.81,9,0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),168,64QAM,Rank2,9,LEVEL_2,21.3,,14.4,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10308,29.01743,72,5GSA,13,-114.6,-14,0.8,68,,,,,-115.4,,,,,-14,,,,,,134.6,97193.67,94281.68,8.8,0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),169,64QAM,Rank2,8.8,LEVEL_2,21.3,,8.7,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10355,29.01708,72,5GSA,13,-107.6,-12.2,5.3,68,,,,,-110.5,,,,,-13.8,,,,,,129.9,98447.36,98413.01,8.5,0,20 (64QAM OR 256QAM / Low SE -16QAM),66,64QAM,Rank2,8.5,LEVEL_1,20.7,,8.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10435,29.02009,72,5GSA,13,-76.8,-10.8,14.7,3,,,,,-82.7,,,,,-16.1,,,,,,96.9,97766.39,94838.38,0,0,27 (64QAM OR 256QAM / Low SE -64QAM),24,256QAM,Rank4,0,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10436,29.02006,72,5GSA,13,-74.7,-10.6,11.9,3,,,,,-84.9,,,,,-20.7,,,,,,94.1,95349.88,92319.07,0,0,27 (64QAM OR 256QAM / Low SE -64QAM),53,256QAM,Rank4,0,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10441,29.02042,72,5GSA,13,-73.2,-11.1,10.2,3,,,,,-78.4,,,,,-16.5,,,,,,92.1,97377.3,94318.35,0,0,27 (64QAM OR 256QAM / Low SE -64QAM),24,256QAM,Rank4,0,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10455,29.02177,72,5GSA,3,-64.4,-11,15.5,13,,,,,-70,,,,,-16.3,,,,,,81,97361.92,93505.83,2.9,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,2.9,LEVEL_1,17,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10474,29.02325,72,5GSA,3,-83.6,-12.4,5,13,23,68,,,-122.5,-99.7,-89.7,,,-31.3,-21.5,-15.5,,,,103,96276.48,93083.48,10.5,0,14 (16QAM OR 64QAM / Low SE -QPSK),153,64QAM,Rank3,10.5,LEVEL_1,17.5,,1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10479,29.02399,72,5GSA,68,-84.8,-11.2,7.7,3,,,,,-102,,,,,-23.6,,,,,,99.7,95779.94,93031.93,7.4,0,27 (64QAM OR 256QAM / Low SE -64QAM),108,256QAM,Rank2,7.4,LEVEL_1,17.5,,1.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10486,29.02296,72,5GSA,3,-79.5,-11.1,20.2,68,23,68,,,-90.2,-93.4,-93.1,,,-19.9,-19.3,-20.4,,,,98.3,95789.98,92345.77,4.8,0,27 (64QAM OR 256QAM / Low SE -64QAM),58,256QAM,Rank4,4.8,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10489,29.01989,72,5GSA,13,-94.5,-11.7,4.6,23,,,,,-96,,,,,-14.8,,,,,,113.9,96834.52,93355.95,6.3,0,20 (64QAM OR 256QAM / Low SE -16QAM),143,64QAM,Rank2,6.3,LEVEL_2,17.6,,8.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10495,29.01589,72,5GSA,68,-121.5,-14.6,-2.1,40,,,,,-127.6,,,,,-20.2,,,,,,137.7,18411.52,24394.83,10.5,1,12 (16QAM OR 64QAM / Low SE -QPSK),89,16QAM,Rank1,10.5,LEVEL_16,22.3,,8.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10495,29.02456,72,5GSA,68,-80.8,-10.5,15.2,,,,,,,,,,,,,,,,,98.2,95612.13,93284.52,0,0,27 (64QAM OR 256QAM / Low SE -64QAM),100,256QAM,Rank2,0,LEVEL_1,17.5,,0.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10497,29.02475,72,5GSA,68,-82.5,-10.5,15.7,,,,,,,,,,,,,,,,,96.9,95498.24,92823.49,2.4,0,27 (64QAM OR 256QAM / Low SE -64QAM),102,256QAM,Rank2,2.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10505,29.02292,72,5GSA,3,-78.4,-11.3,25.8,23,68,,,,-113.5,-118.6,,,,-28.1,-30.6,,,,,96.8,95744,98363.23,7.8,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63,256QAM,Rank4,7.8,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10517,29.02639,72,5GSA,68,-69.8,-10.4,29.5,,,,,,,,,,,,,,,,,85.6,95436.8,92797.49,18.4,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),66,256QAM,Rank4,18.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10525,29.0156,72,5GSA,68,-120.7,-14.6,-2.4,76,,,,,-125.6,,,,,-19.6,,,,,,138,26009.6,20927.34,11.1,6,10 (16QAM OR 64QAM / Low SE -QPSK),121,16QAM,Rank1,11.1,LEVEL_16,22.2,,10.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10528,29.02661,72,5GSA,68,-78.5,-10.4,25.3,,,,,,,,,,,,,,,,,95.2,94847.85,92501.77,8.5,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),60,256QAM,Rank4,8.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1053,29.02663,72,5GSA,68,-77.7,-10.4,25.4,,,,,,,,,,,,,,,,,93.7,96143.12,94113.43,2.5,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),64,256QAM,Rank4,2.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10603,29.02151,72,5GSA,23,-72.2,-10.4,30.6,,,,,,,,,,,,,,,,,95.1,97505.28,93608.99,0.3,0,27 (64QAM OR 256QAM / Low SE -64QAM),24,256QAM,Rank4,0.3,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10623,29.02792,72,5GSA,76,-81.1,-10.5,23.2,48,,,,,-110.1,,,,,-28.9,,,,,,94.4,97198.08,94313.74,4.5,0,22 (64QAM OR 256QAM / Low SE -16QAM),74,256QAM,Rank4,4.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10624,29.02162,72,5GSA,23,-81.5,-11.2,20,40,,,,,-88.9,,,,,-14.8,,,,,,105.7,97443.84,94629.65,3.7,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),29,256QAM,Rank4,3.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10627,29.02779,72,5GSA,76,-72.1,-10.4,28.8,,,,,,,,,,,,,,,,,88.9,95723.52,92921.59,8.7,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),57,256QAM,Rank4,8.7,LEVEL_1,17.5,,2.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1063,29.02644,72,5GSA,59,-101.2,-14.8,1.1,68,76,,,,-102.7,-98.8,,,,-17.3,-13.6,,,,,117.2,96578.62,93847.48,5.5,0,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),162,64QAM,Rank2,5.5,LEVEL_4,20,,8.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10631,29.02261,72,5GSA,40,-83.2,-11.6,9.7,23,,,,,-89.8,,,,,-17.3,,,,,,101.1,96670.66,86897.59,3.5,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),72,256QAM,Rank4,3.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10633,29.02645,72,5GSA,59,-96.6,-11.9,0.9,68,76,,,,-102.3,-98.8,,,,-16.7,-14,,,,,118.6,96988.2,93828.34,9.2,0,17 (64QAM OR 256QAM / Low SE -16QAM),170,64QAM,Rank2,9.2,LEVEL_2,19.8,,9.6,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10637,29.02813,72,5GSA,76,-83.4,-10.8,14.2,48,,,,,-92.6,,,,,-19.2,,,,,,98.8,95667.09,92826.73,9.6,0,22 (64QAM OR 256QAM / Low SE -16QAM),74,256QAM,Rank4,9.6,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10644,29.01586,72,5GSA,68,-115.8,-14,-3.5,30,40,76,,,-122,-120,-118.1,,,-19.4,-17.6,-15.6,,,,136.3,98426.88,94919.08,9.6,0,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),175,16QAM,Rank2,9.6,LEVEL_4,21.3,,12.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10644,29.02258,72,5GSA,40,-82.9,-10.7,16.3,23,,,,,-124.6,,,,,-32.4,,,,,,101.3,93885.24,91467.23,0.3,0,27 (64QAM OR 256QAM / Low SE -64QAM),73,256QAM,Rank3,0.3,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10646,29.02812,72,5GSA,76,-82,-10.8,13.7,48,,,,,-93.6,,,,,-18.8,,,,,,97.4,95667.05,92687.46,7.1,0,21 (64QAM OR 256QAM / Low SE -16QAM),77,256QAM,Rank4,7.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10668,29.01619,72,5GSA,40,-123.1,-20.9,-6.1,68,76,,,,-116.8,-117.5,,,,-15.1,-15.9,,,,,140.6,98022.38,95554.87,13.8,0,12 (16QAM OR 64QAM / Low SE -QPSK),138,16QAM,Rank2,13.8,LEVEL_4,20.9,,8,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10679,29.01636,72,5GSA,40,-114.4,-13.3,-0.6,68,76,76,,,-120.2,-118.7,-119.4,,,-18.6,-17.6,-17.5,,,,139.7,63488,84714.81,8.4,0,14 (16QAM OR 64QAM / Low SE -QPSK),104,64QAM,Rank2,8.4,LEVEL_4,20.9,,14.8,0,0,0,,0,0,,0,0,0,0,0,0, BCCH-BCH MIB,,
41.10702,29.01689,72,5GSA,68,-117.5,-15.4,-3.7,30,40,76,,,-119.3,-120.8,-118,,,-17,-19.3,-16,,,,137,98570.24,95465.25,8.8,0,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),154,16QAM,Rank2,8.8,LEVEL_4,21.5,,12.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10718,29.02917,72,5GSA,48,-87.4,-12,5.1,76,,,,,-85.9,,,,,-12,,,,,,103.3,95421.32,92994.13,8.3,0,21 (64QAM OR 256QAM / Low SE -16QAM),99,64QAM,Rank3,8.3,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10724,29.02944,72,5GSA,48,-90.7,-11.6,9.1,76,,,,,-96.5,,,,,-15.9,,,,,,104.5,97751.04,94085.9,9.1,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),51,256QAM,Rank2,9.1,LEVEL_2,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10725,29.02941,72,5GSA,48,-91.9,-12.1,4.8,76,,,,,-95,,,,,-14.3,,,,,,108,98554.92,94721.27,9.2,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),52,256QAM,Rank2,9.2,LEVEL_2,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10728,29.02934,72,5GSA,48,-91.3,-12.6,4.4,76,,,,,-91.8,,,,,-13.2,,,,,,106.6,97587.2,94472.46,7.9,0,20 (64QAM OR 256QAM / Low SE -16QAM),49,64QAM,Rank3,7.9,LEVEL_2,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10731,29.01819,72,5GSA,40,-119.7,-17.5,-5.6,13,23,68,76,,-126.9,-120.2,-122.4,-118.3,,-22.4,-16.6,-19.9,-15.9,,,144,98877.44,94864.8,9.6,0,11 (16QAM OR 64QAM / Low SE -QPSK),132,16QAM,Rank2,9.6,LEVEL_4,20.9,,7.8,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10744,29.02186,72,5GSA,40,-77.9,-10.5,25.7,,,,,,,,,,,,,,,,,95.4,97320.96,91084.38,9.8,0,27 (64QAM OR 256QAM / Low SE -64QAM),28,256QAM,Rank4,9.8,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10746,29.02187,72,5GSA,40,-79.4,-10.5,16.9,30,,,,,-88.2,,,,,-16.1,,,,,,97.1,96235.52,93235.89,6.9,0,27 (64QAM OR 256QAM / Low SE -64QAM),64,256QAM,Rank4,6.9,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10748,29.0219,72,5GSA,40,-77.4,-10.6,18.9,,,,,,,,,,,,,,,,,96.1,95395.84,92621.8,4,0,27 (64QAM OR 256QAM / Low SE -64QAM),60,256QAM,Rank4,4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10752,29.0228,72,5GSA,30,-86.9,-11.6,6.5,40,,,,,-88.9,,,,,-13.9,,,,,,106.1,95349.88,92488.83,2.1,0,27 (64QAM OR 256QAM / Low SE -64QAM),72,256QAM,Rank4,2.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10754,29.02308,72,5GSA,30,-75.9,-10.4,24.3,40,,,,,-83.7,,,,,-19,,,,,,99,95227.01,91728.78,13.7,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),69,256QAM,Rank4,13.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10758,29.022,72,5GSA,40,-81.9,-10.9,10.2,30,,,,,-88.5,,,,,-16.8,,,,,,99.6,95867.59,92612.23,2.7,0,27 (64QAM OR 256QAM / Low SE -64QAM),71,256QAM,Rank4,2.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10766,29.02369,72,5GSA,30,-60.8,-10.3,36.8,,,,,,,,,,,,,,,,,87.9,69471.77,80248.64,1.6,0,27 (64QAM OR 256QAM / Low SE -64QAM),22,256QAM,Rank4,1.6,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10768,29.02231,72,5GSA,40,-84.5,-11.4,8.4,30,,,,,-87,,,,,-13.8,,,,,,104.9,95467.84,93843.29,13,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),86,256QAM,Rank3,13,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10778,29.02561,72,5GSA,30,-91.6,-12.1,4.6,59,76,,,,-90.2,-95.5,,,,-14.3,-16.4,,,,,109,96455.74,93093.89,7.4,0,21 (64QAM OR 256QAM / Low SE -16QAM),97,256QAM,Rank3,7.4,LEVEL_2,17.5,,0.7,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1078,29.02599,72,5GSA,59,-85.9,-12.6,3.4,30,76,,,,-93.8,-89.6,,,,-17.1,-13.7,,,,,104.5,96092.16,93585.67,35.6,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),88,256QAM,Rank4,35.6,LEVEL_1,17.5,,1.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10782,29.02591,72,5GSA,30,-90.8,-14.4,-0.5,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9,97136.64,94672.4,11,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),116,256QAM,Rank2,11,LEVEL_2,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10782,29.02615,72,5GSA,30,-92.9,-16.1,-4.4,59,76,,,,-90.9,-88.5,,,,-15.1,-11.9,,,,,114.3,94807.59,92779,9.6,0,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),125,64QAM,Rank3,9.6,LEVEL_1,18,,6.6,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10786,29.0252,72,5GSA,30,-90,-10.6,15.6,59,,,,,-94.5,,,,,-17.7,,,,,,107.7,96220.08,93197.02,6.2,0,22 (64QAM OR 256QAM / Low SE -16QAM),95,256QAM,Rank3,6.2,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10787,29.02544,72,5GSA,30,-92.3,-11.7,6.9,59,,,,,-96.7,,,,,-13.3,,,,,,111.2,96337.92,92912.61,9.1,0,21 (64QAM OR 256QAM / Low SE -16QAM),107,64QAM,Rank3,9.1,LEVEL_2,17.5,,1.7,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10788,29.02237,72,5GSA,30,-87.1,-13.4,0.7,40,,,,,-86.8,,,,,-12,,,,,,111.4,97244.09,94591.05,2.1,0,27 (64QAM OR 256QAM / Low SE -64QAM),76,256QAM,Rank3,2.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1079,29.02485,72,5GSA,30,-77.9,-10.4,24.8,,,,,,,,,,,,,,,,,100.3,97684.48,94157.96,5.5,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),31,256QAM,Rank4,5.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1079,29.02732,72,5GSA,59,-69.3,-11.5,12.2,76,,,,,-73.6,,,,,-15.3,,,,,,88,97505.28,94581.34,0.4,0,27 (64QAM OR 256QAM / Low SE -64QAM),24,256QAM,Rank4,0.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10791,29.02714,72,5GSA,59,-72.9,-10.8,11.3,48,76,,,,-91.3,-86.3,,,,-19.4,-17.6,,,,,93.2,97116.16,95604.93,2.6,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,2.6,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10795,29.02225,72,5GSA,30,-90.5,-13.5,1.3,40,,,,,-86.8,,,,,-11.2,,,,,,112.4,96189.56,93222.31,9.2,0,12 (16QAM OR 64QAM / Low SE -QPSK),149,16QAM,Rank4,9.2,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10795,29.02735,72,5GSA,59,-68.8,-10.9,9.3,76,,,,,-76.6,,,,,-17.6,,,,,,91.3,96481.28,108505.69,14,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),64,256QAM,Rank4,14,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10799,29.02207,72,5GSA,30,-88.3,-11.5,3.7,40,,,,,-89,,,,,-12.9,,,,,,109.6,95682.56,93495.59,12.7,0,14 (16QAM OR 64QAM / Low SE -QPSK),127,64QAM,Rank4,12.7,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.108,29.02906,72,5GSA,48,-84.8,-10.7,11.2,59,,,,,-92.5,,,,,-18.6,,,,,,102.2,95728.49,92904.42,4,0,21 (64QAM OR 256QAM / Low SE -16QAM),92,256QAM,Rank4,4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10803,29.02167,72,5GSA,40,-91.2,-11.9,7.4,30,,,,,-94.2,,,,,-12.6,,,,,,109.4,95852.45,93420.67,7.6,4,22 (64QAM OR 256QAM / Low SE -16QAM),93,256QAM,Rank3,7.6,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10805,29.02881,72,5GSA,48,-83.2,-11.3,11.2,59,76,,,,-91.8,-92.1,,,,-19.1,-21.4,,,,,97.2,95349.93,92924.19,12.2,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),66,256QAM,Rank4,12.2,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10806,29.02872,72,5GSA,48,-81.1,-10.8,9.6,59,,,,,-91,,,,,-17.3,,,,,,99,96296.96,92639.68,5.4,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),65,256QAM,Rank4,5.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10807,29.02864,72,5GSA,48,-79.9,-10.8,10.2,59,76,,,,-93.8,-91,,,,-20.9,-22,,,,,96.3,95641.6,94009.69,8.5,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),62,256QAM,Rank4,8.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09937,29.02367,73,5GSA,68,-123.5,-13.9,-0.9,,,,,,,,,,,,,,,,,139.5,12615.68,12832.9,8,6,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),91,16QAM,Rank1,8,LEVEL_16,22.3,,10.6,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09973,29.03077,73,5GSA,38,-101.9,-10.5,12.8,,,,,,,,,,,,,,,,,,,51975.12,,,,,,,,,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10044,29.02141,73,5GSA,68,-117.5,-12.9,0,59,,,,,-121.3,,,,,-16,,,,,,133.9,65105.92,38668.73,3,20,4 (QPSK OR 16QAM / Low SE -QPSK),268,QPSK,Rank2,3,LEVEL_16,22.2,,13,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10117,29.01947,73,5GSA,68,-118.2,-15.1,-2.4,23,59,,,,-116.6,-120,,,,-14.8,-16.8,,,,,136.5,37070.73,31718.94,16.9,7,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),244,QPSK,Rank2,16.9,LEVEL_4,22.1,,11,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10137,29.0188,73,5GSA,68,-122.9,-15.6,-6.7,23,59,,,,-138.9,-125.2,,,,-29.7,-17.8,,,,,143.1,12943.36,12139.85,5.1,0,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),110,16QAM,Rank1,5.1,LEVEL_16,22.4,,13.4,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10144,29.0187,73,5GSA,68,-123.6,-15.9,-5.1,23,59,,,,-125.2,-124.8,,,,-18.6,-17.5,,,,,140.7,9360,11503.69,3.2,12,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),94,16QAM,Rank1,3.2,LEVEL_16,22.3,,14,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10151,29.0186,73,5GSA,68,-124.8,-16.4,-7.4,23,59,,,,-137.2,-127.5,,,,-27.2,-19.5,,,,,143.5,12984.32,10503.61,32.5,0,12 (16QAM OR 64QAM / Low SE -QPSK),156,16QAM,Rank1,32.5,LEVEL_16,22.4,,15.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
