RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,TA_Serving,SINR_Serving,Latitude,Longitude
-180.0,-180.0,-180.0,-73.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,30.1,41.10783,29.02429
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-129.7,-119.9,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-22.8,-12.5,-45.0,0.0,3.4,41.09958,29.02259
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-122.8,-119.4,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-15.0,-12.5,-45.0,0.0,2.7,41.09984,29.02216
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-122.7,-118.6,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-16.1,-12.8,-45.0,0.0,1.2,41.10027,29.02149
-74.8,-64.3,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-21.7,-10.5,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,22.2,41.10451,29.02114
-71.8,-60.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-17.0,-10.5,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,18.9,41.10452,29.02128
-89.7,-93.5,-180.0,-180.0,-180.0,-180.0,-180.0,-91.8,-180.0,-13.6,-17.5,-45.0,-45.0,-45.0,-45.0,-45.0,-17.5,-45.0,0.0,3.8,41.10475,29.02332
-113.7,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-84.6,-180.0,-29.9,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.7,-45.0,0.0,10.2,41.10486,29.02416
-130.5,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-75.2,-86.5,-34.3,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,-20.7,0.0,27.7,41.10507,29.02553
-94.8,-180.0,-88.6,-180.0,-89.7,-180.0,-180.0,-180.0,-180.0,-17.2,-45.0,-13.1,-45.0,-14.2,-45.0,-45.0,-45.0,-45.0,0.0,1.6,41.10585,29.02272
-180.0,-180.0,-180.0,-121.8,-117.7,-180.0,-180.0,-120.5,-119.1,-45.0,-45.0,-45.0,-18.1,-15.4,-45.0,-45.0,-17.0,-16.5,0.0,-7.6,41.10683,29.01644
-180.0,-180.0,-180.0,-180.0,-75.2,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,0.0,28.8,41.10705,29.02252
-180.0,-180.0,-180.0,-87.2,-80.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-17.2,-10.7,-45.0,-45.0,-45.0,-45.0,0.0,15.1,41.10728,29.0226
-180.0,-180.0,-123.0,-180.0,-117.8,-180.0,-180.0,-121.5,-120.5,-45.0,-45.0,-18.5,-45.0,-14.7,-45.0,-45.0,-17.9,-18.2,0.0,-3.1,41.10731,29.01833
-180.0,-180.0,-180.0,-84.4,-89.3,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-11.3,-14.0,-45.0,-45.0,-45.0,-45.0,0.0,0.3,41.10752,29.02304
-180.0,-180.0,-180.0,-65.9,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,36.2,41.10772,29.02392
-180.0,-180.0,-180.0,-112.0,-110.1,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-14.5,-13.2,-45.0,-45.0,-45.0,-45.0,0.0,2.5,41.1078,29.02017
-180.0,-180.0,-180.0,-180.0,-180.0,-83.9,-116.2,-180.0,-100.2,-45.0,-45.0,-45.0,-45.0,-45.0,-10.9,-26.1,-45.0,-20.0,0.0,14.0,41.10787,29.0291
-130.4,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-18.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,-10.1,41.09921,29.02684
-90.7,-67.9,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-24.1,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,20.0,41.1044,29.02
-118.6,-86.5,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-30.2,-10.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,20.3,41.10471,29.01993
-87.9,-180.0,-108.5,-180.0,-180.0,-180.0,-180.0,-82.1,-180.0,-15.8,-45.0,-25.2,-45.0,-45.0,-45.0,-45.0,-11.6,-45.0,0.0,6.1,41.10477,29.02358
-180.0,-98.3,-93.1,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-16.0,-11.5,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,0.8,41.10495,29.01985
-103.3,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-76.0,-86.3,-21.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,-20.7,0.0,27.5,41.10509,29.02563
-180.0,-124.1,-123.1,-180.0,-123.9,-180.0,-180.0,-123.3,-122.0,-45.0,-17.8,-17.4,-45.0,-18.3,-45.0,-45.0,-17.4,-16.4,0.0,-6.3,41.10734,29.01855
-180.0,-109.3,-108.8,-180.0,-117.8,-180.0,-180.0,-180.0,-180.0,-45.0,-15.2,-13.5,-45.0,-21.1,-45.0,-45.0,-45.0,-45.0,0.0,-2.9,41.10761,29.01944
-180.0,-180.0,-180.0,-65.4,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.3,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,34.9,41.10766,29.02365
-180.0,-180.0,-180.0,-69.6,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.3,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,31.8,41.1078,29.0242
-180.0,-180.0,-180.0,-107.7,-105.7,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-15.0,-12.8,-45.0,-45.0,-45.0,-45.0,0.0,2.6,41.10787,29.02071
-88.8,-76.8,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-21.7,-10.7,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,22.5,41.10438,29.02002
-87.5,-77.2,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-18.9,-10.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,19.4,41.10448,29.01998
-69.8,-57.6,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-20.6,-10.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,21.6,41.10453,29.02144
-87.7,-180.0,-134.3,-180.0,-180.0,-180.0,-180.0,-85.5,-180.0,-13.1,-45.0,-34.7,-45.0,-45.0,-45.0,-45.0,-12.3,-45.0,0.0,1.8,41.10476,29.02348
-93.1,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-90.4,-180.0,-13.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-12.5,-45.0,0.0,4.4,41.10479,29.02379
-94.8,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-86.7,-180.0,-17.1,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-11.6,-45.0,0.0,6.2,41.10479,29.02389
-95.8,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-85.7,-180.0,-19.2,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.8,-45.0,0.0,9.2,41.10487,29.02423
-180.0,-98.5,-94.8,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-14.5,-11.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,-0.1,41.10501,29.01985
-93.0,-180.0,-85.2,-180.0,-90.5,-180.0,-180.0,-180.0,-180.0,-17.5,-45.0,-12.9,-45.0,-15.2,-45.0,-45.0,-45.0,-45.0,0.0,4.5,41.10578,29.02272
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-83.8,-180.0,-73.4,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-17.8,-45.0,-10.4,0.0,24.5,41.10705,29.02754
-180.0,-180.0,-180.0,-110.1,-106.9,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-14.8,-12.4,-45.0,-45.0,-45.0,-45.0,0.0,5.0,41.10783,29.02042
-180.0,-180.0,-180.0,-80.8,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.6,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,24.2,41.10783,29.02484
-180.0,-180.0,-180.0,-109.6,-107.9,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-14.9,-13.1,-45.0,-45.0,-45.0,-45.0,0.0,3.7,41.10786,29.02057
-180.0,-180.0,-180.0,-106.4,-105.7,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-13.8,-13.0,-45.0,-45.0,-45.0,-45.0,0.0,2.8,41.10789,29.02079
-180.0,-180.0,-180.0,-75.5,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,32.1,41.1079,29.02472
-89.4,-72.4,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-22.6,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,22.6,41.10453,29.01996
-180.0,-180.0,-180.0,-180.0,-180.0,-86.4,-180.0,-180.0,-87.6,-45.0,-45.0,-45.0,-45.0,-45.0,-12.6,-45.0,-45.0,-13.5,0.0,5.8,41.10732,29.02907
-180.0,-180.0,-180.0,-78.5,-87.8,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.6,-17.4,-45.0,-45.0,-45.0,-45.0,0.0,-9.5,41.10755,29.02316
-180.0,-180.0,-180.0,-81.4,-87.1,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.9,-13.9,-45.0,-45.0,-45.0,-45.0,0.0,7.2,41.10757,29.02263
-180.0,-180.0,-180.0,-111.9,-110.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-15.7,-13.2,-45.0,-45.0,-45.0,-45.0,0.0,2.5,41.10782,29.02026
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-75.1,-180.0,-79.9,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-11.3,-45.0,-16.7,0.0,10.9,41.10793,29.0272
-180.0,-180.0,-180.0,-105.8,-106.7,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-13.4,-14.9,-45.0,-45.0,-45.0,-45.0,0.0,-3.8,41.10795,29.02104
-180.0,-99.2,-92.1,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-18.5,-11.2,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,10.2,41.10517,29.01985
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-65.9,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,0.0,27.4,41.10637,29.02771
-180.0,-180.0,-180.0,-180.0,-180.0,-78.8,-180.0,-180.0,-81.4,-45.0,-45.0,-45.0,-45.0,-45.0,-12.4,-45.0,-45.0,-13.2,0.0,0.8,41.10679,29.02866
-180.0,-180.0,-180.0,-180.0,-180.0,-85.7,-180.0,-180.0,-82.7,-45.0,-45.0,-45.0,-45.0,-45.0,-13.9,-45.0,-45.0,-11.3,0.0,-1.3,41.10686,29.02859
-180.0,-180.0,-180.0,-121.6,-118.7,-180.0,-180.0,-116.0,-116.1,-45.0,-45.0,-45.0,-19.4,-17.6,-45.0,-45.0,-15.3,-15.9,0.0,-1.9,41.10705,29.01698
-180.0,-180.0,-180.0,-118.6,-120.3,-180.0,-180.0,-123.1,-119.3,-45.0,-45.0,-45.0,-16.3,-17.0,-45.0,-45.0,-19.6,-16.8,0.0,-8.7,41.10713,29.01726
-180.0,-180.0,-118.1,-118.4,-119.5,-180.0,-180.0,-117.6,-118.0,-45.0,-45.0,-16.6,-17.3,-18.1,-45.0,-45.0,-15.8,-16.6,0.0,-9.5,41.1072,29.01754
-180.0,-180.0,-180.0,-87.6,-82.3,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-15.3,-11.2,-45.0,-45.0,-45.0,-45.0,0.0,12.8,41.1076,29.02201
-180.0,-180.0,-180.0,-94.1,-180.0,-180.0,-97.6,-180.0,-101.8,-45.0,-45.0,-45.0,-12.1,-45.0,-45.0,-14.0,-45.0,-17.7,0.0,1.5,41.10782,29.02536
-180.0,-180.0,-180.0,-75.7,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,28.7,41.10786,29.02451
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-135.4,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-22.7,-45.0,0.0,-6.4,41.09906,29.02623
-180.0,-92.4,-96.8,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-11.1,-19.3,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,7.8,41.10483,29.01991
-180.0,-180.0,-180.0,-180.0,-180.0,-87.3,-180.0,-180.0,-86.3,-45.0,-45.0,-45.0,-45.0,-45.0,-12.9,-45.0,-45.0,-13.0,0.0,2.9,41.10714,29.0291
-180.0,-180.0,-180.0,-180.0,-180.0,-86.3,-180.0,-180.0,-87.8,-45.0,-45.0,-45.0,-45.0,-45.0,-12.5,-45.0,-45.0,-12.5,0.0,4.3,41.10722,29.02901
-180.0,-121.0,-123.0,-131.5,-124.0,-180.0,-180.0,-122.7,-123.5,-45.0,-15.3,-17.6,-23.5,-17.7,-45.0,-45.0,-16.9,-16.9,13.0,-16.0,41.10735,29.0186
-180.0,-180.0,-180.0,-180.0,-180.0,-84.0,-180.0,-180.0,-90.2,-45.0,-45.0,-45.0,-45.0,-45.0,-11.4,-45.0,-45.0,-15.0,0.0,-0.4,41.10747,29.02914
-180.0,-180.0,-117.3,-119.9,-180.0,-180.0,-180.0,-118.6,-114.6,-45.0,-45.0,-18.6,-19.1,-45.0,-45.0,-45.0,-19.8,-14.2,0.0,-1.3,41.10749,29.01906
-180.0,-180.0,-180.0,-82.8,-86.7,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-12.0,-12.9,-45.0,-45.0,-45.0,-45.0,0.0,2.7,41.10766,29.02238
-180.0,-180.0,-180.0,-115.9,-113.2,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-14.6,-12.8,-45.0,-45.0,-45.0,-45.0,0.0,1.4,41.10776,29.01998
-180.0,-180.0,-180.0,-76.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,30.2,41.10782,29.02426
-180.0,-180.0,-180.0,-82.0,-180.0,-180.0,-90.7,-180.0,-180.0,-45.0,-45.0,-45.0,-10.5,-45.0,-45.0,-18.9,-45.0,-45.0,0.0,21.1,41.10784,29.02495
-180.0,-180.0,-180.0,-180.0,-180.0,-83.4,-180.0,-180.0,-96.7,-45.0,-45.0,-45.0,-45.0,-45.0,-10.5,-45.0,-45.0,-20.8,0.0,13.9,41.10801,29.02903
-180.0,-129.2,-180.0,-180.0,-128.6,-180.0,-180.0,-126.0,-180.0,-45.0,-20.1,-45.0,-45.0,-19.8,-45.0,-45.0,-16.9,-45.0,0.0,-8.0,41.10454,29.01626
-114.5,-84.2,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-29.3,-10.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,17.1,41.10465,29.01994
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-65.2,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,0.0,28.8,41.10529,29.02732
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-64.1,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,0.0,31.2,41.1065,29.02767
-180.0,-180.0,-180.0,-180.0,-180.0,-84.8,-180.0,-180.0,-75.0,-45.0,-45.0,-45.0,-45.0,-45.0,-19.7,-45.0,-45.0,-10.8,0.0,12.4,41.10659,29.02828
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-67.5,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,0.0,26.4,41.10663,29.02764
-180.0,-180.0,-180.0,-180.0,-180.0,-79.3,-87.1,-180.0,-82.1,-45.0,-45.0,-45.0,-45.0,-45.0,-12.3,-18.3,-45.0,-14.1,0.0,3.7,41.10668,29.02838
-180.0,-180.0,-180.0,-180.0,-72.8,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,0.0,32.5,41.10688,29.02152
-180.0,-180.0,-180.0,-180.0,-67.7,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,0.0,32.6,41.10695,29.0215
-120.0,-115.8,-111.5,-180.0,-116.6,-180.0,-180.0,-180.0,-180.0,-20.1,-17.3,-13.5,-45.0,-18.8,-45.0,-45.0,-45.0,-45.0,0.0,-6.4,41.10766,29.01961
-180.0,-180.0,-180.0,-96.9,-180.0,-180.0,-88.7,-180.0,-89.6,-45.0,-45.0,-45.0,-18.7,-45.0,-45.0,-12.9,-45.0,-11.8,5.0,-6.6,41.10785,29.02602
-180.0,-180.0,-180.0,-74.3,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,31.5,41.10789,29.02461
-180.0,-180.0,-180.0,-99.8,-104.8,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-11.3,-16.5,-45.0,-45.0,-45.0,-45.0,0.0,-5.3,41.10797,29.02113
-180.0,-110.2,-180.0,-180.0,-180.0,-180.0,-180.0,-113.7,-180.0,-45.0,-12.9,-45.0,-45.0,-45.0,-45.0,-45.0,-15.9,-45.0,0.0,6.4,41.1036,29.01704
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-75.2,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.5,0.0,25.6,41.10584,29.02781
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-115.4,-116.1,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-13.4,-13.9,0.0,1.8,41.10623,29.01556
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-63.7,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.3,0.0,31.6,41.10641,29.0277
-180.0,-180.0,-180.0,-121.0,-119.6,-180.0,-180.0,-114.2,-118.2,-45.0,-45.0,-45.0,-19.8,-17.8,-45.0,-45.0,-13.4,-17.0,0.0,-2.2,41.1065,29.01594
-180.0,-180.0,-180.0,-180.0,-180.0,-86.9,-180.0,-180.0,-82.7,-45.0,-45.0,-45.0,-45.0,-45.0,-14.9,-45.0,-45.0,-11.9,0.0,9.2,41.10651,29.02818
-180.0,-180.0,-180.0,-180.0,-80.4,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,0.0,27.2,41.1067,29.02153
-180.0,-180.0,-180.0,-180.0,-180.0,-83.8,-180.0,-180.0,-78.5,-45.0,-45.0,-45.0,-45.0,-45.0,-16.7,-45.0,-45.0,-11.2,0.0,11.8,41.10679,29.02852
-180.0,-180.0,-180.0,-180.0,-180.0,-88.2,-180.0,-180.0,-87.7,-45.0,-45.0,-45.0,-45.0,-45.0,-12.8,-45.0,-45.0,-12.4,0.0,2.5,41.10704,29.02884
-180.0,-180.0,-180.0,-180.0,-73.1,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.3,-45.0,-45.0,-45.0,-45.0,0.0,33.6,41.10709,29.02158
-180.0,-180.0,-180.0,-180.0,-75.2,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,0.0,31.7,41.10719,29.02164
-180.0,-180.0,-180.0,-180.0,-180.0,-87.1,-180.0,-180.0,-87.8,-45.0,-45.0,-45.0,-45.0,-45.0,-11.5,-45.0,-45.0,-13.8,0.0,7.0,41.10722,29.02922
-180.0,-180.0,-180.0,-180.0,-180.0,-89.0,-180.0,-180.0,-91.8,-45.0,-45.0,-45.0,-45.0,-45.0,-11.9,-45.0,-45.0,-13.6,0.0,6.4,41.10727,29.0293
-180.0,-180.0,-180.0,-180.0,-180.0,-92.8,-180.0,-180.0,-90.7,-45.0,-45.0,-45.0,-45.0,-45.0,-13.2,-45.0,-45.0,-13.3,0.0,4.7,41.10727,29.02938
-180.0,-180.0,-123.3,-180.0,-119.9,-180.0,-180.0,-119.5,-118.6,-45.0,-45.0,-19.2,-45.0,-16.7,-45.0,-45.0,-16.6,-16.2,0.0,-4.9,41.10729,29.01806
-180.0,-180.0,-180.0,-128.2,-124.0,-180.0,-180.0,-124.8,-124.8,-45.0,-45.0,-45.0,-20.2,-16.8,-45.0,-45.0,-17.8,-17.7,0.0,-12.2,41.10736,29.01864
-180.0,-180.0,-180.0,-73.5,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,28.4,41.10784,29.02473
-180.0,-180.0,-180.0,-73.8,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-10.4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,31.1,41.10785,29.02452
-180.0,-180.0,-87.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-10.5,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,17.5,41.10533,29.01995
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-73.5,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,-45.0,0.0,29.3,41.10537,29.02662
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-78.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.5,0.0,17.5,41.10601,29.02777
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-122.6,-115.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-17.7,-14.1,0.0,-4.2,41.10636,29.01575
-180.0,-180.0,-180.0,-180.0,-180.0,-82.6,-180.0,-180.0,-75.7,-45.0,-45.0,-45.0,-45.0,-45.0,-16.1,-45.0,-45.0,-10.6,0.0,14.3,41.10649,29.02828
-180.0,-180.0,-180.0,-180.0,-180.0,-82.7,-180.0,-180.0,-77.9,-45.0,-45.0,-45.0,-45.0,-45.0,-15.6,-45.0,-45.0,-12.4,0.0,8.0,41.10663,29.02832
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-68.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,0.0,27.9,41.10678,29.0276
-180.0,-180.0,-180.0,-120.2,-118.0,-180.0,-180.0,-121.3,-120.3,-45.0,-45.0,-45.0,-16.3,-15.2,-45.0,-45.0,-18.3,-17.1,0.0,-9.0,41.10687,29.01653
-180.0,-180.0,-180.0,-180.0,-71.8,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-45.0,-10.3,-45.0,-45.0,-45.0,-45.0,0.0,33.9,41.10692,29.0215
-180.0,-180.0,-180.0,-119.1,-119.0,-180.0,-180.0,-120.6,-117.9,-45.0,-45.0,-45.0,-16.8,-16.6,-45.0,-45.0,-17.1,-15.8,0.0,-7.8,41.1071,29.01717
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-81.5,-180.0,-70.9,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-15.7,-45.0,-10.4,0.0,20.2,41.1072,29.0275
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-84.2,-180.0,-71.4,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-20.2,-45.0,-10.4,0.0,22.0,41.10728,29.02748
-180.0,-127.5,-123.9,-180.0,-122.6,-180.0,-180.0,-123.7,-121.5,-45.0,-22.1,-18.5,-45.0,-17.5,-45.0,-45.0,-18.7,-17.4,0.0,-3.4,41.10733,29.01843
-180.0,-180.0,-180.0,-94.2,-180.0,-180.0,-86.6,-180.0,-88.8,-45.0,-45.0,-45.0,-17.5,-45.0,-45.0,-12.8,-45.0,-14.0,0.0,2.5,41.1078,29.02586
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-70.1,-180.0,-76.4,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-11.3,-45.0,-14.8,0.0,10.0,41.10791,29.02727
-180.0,-180.0,-180.0,-96.0,-92.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-45.0,-14.8,-11.7,-45.0,-45.0,-45.0,-45.0,0.0,8.7,41.10802,29.02151
-180.0,-180.0,-180.0,-180.0,-133.7,-180.0,-180.0,-131.5,-180.0,-45.0,-45.0,-45.0,-45.0,-20.8,-45.0,-45.0,-19.4,-45.0,0.0,-7.5,41.09897,29.02587
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-122.2,-118.9,-180.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-16.1,-13.3,-45.0,0.0,-1.5,41.10031,29.02143
-85.5,-74.6,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-17.8,-10.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,16.9,41.10436,29.02018
-180.0,-180.0,-87.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-45.0,-45.0,-10.6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,16.0,41.10538,29.01998
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-114.0,-91.8,-99.8,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-26.1,-11.4,-16.3,8.0,-6.1,41.10591,29.02652
-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-180.0,-71.7,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-10.4,0.0,27.8,41.10631,29.02772
-180.0,-180.0,-180.0,-180.0,-180.0,-86.0,-180.0,-180.0,-79.8,-45.0,-45.0,-45.0,-45.0,-45.0,-16.1,-45.0,-45.0,-11.2,0.0,11.0,41.10653,29.02833
